route_id,route_short_name,route_long_name,circuity_index,actual_time_formatted,shortest_path_time_formatted,start_stop,start_stop_name,end_stop,end_stop_name,actual_time_seconds,shortest_path_time_seconds
LTFRB_PUJ2494,,Binangonan-Taytay via Angono,1.0097807757166948,00:49:54,00:49:25,LTFRB_3295,"Manila East Rd, Binangonan, Manila",LTFRB_3388,"Rodriguez Ave, Taytay, Manila",2994.0,2965.0
LTFRB_PUJ2368,,Novaliches Grotto (SJDM),1.0097139773340529,01:02:22,01:01:46,LTFRB_464,"Sta. Maria - Tungkong Mangga Rd, City of San Jose del Monte",LTFRB_617,"Ramirez / Quirino Highway, Caloocan City",3742.0,3706.0
LTFRB_PUJ1466,,MCU - Sangandaan,1.0096899224806202,00:08:41,00:08:36,LTFRB_1156,"Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City",LTFRB_294,"A. Mabini Avenue / Geronimo Intersection, Caloocan City",521.0,516.0
LTFRB_PUJ1273,,Divisoria - Navotas via H. Lopez,1.0096824167312162,00:43:27,00:43:02,LTFRB_236,"M. Naval, City of Navotas",LTFRB_403,"Ylayay, Manila",2607.0,2582.0
LTFRB_PUJ2549,,Meycauayan Recto via BBB Monumento,1.0095948827292112,01:18:55,01:18:10,LTFRB_44,"Meycauayan College, MacArthur Highway, City of Meycauayan",LTFRB_1574,"Valariano Fugoso, Manila",4735.0,4690.0
LTFRB_PUB1154,,"GMA - Plaza Lawton via Ayala, Carmona, SSH",1.0092796092796092,03:26:39,03:24:45,LTFRB_1645,"Taft Ave, Manila",LTFRB_2791,"Congressional Rd,  General Mariano Alvarez, Manila",12399.0,12285.0
LTFRB_PUJ2279,,Arroceros Pagasa via Espana QAve,1.0091945568223613,00:45:44,00:45:19,LTFRB_1242,"Epifanio de los Santos Avenue / Bansalangin Intersection, Quezon City",LTFRB_1784,"Quezon Bridge, Manila",2744.0,2719.0
LTFRB_PUJ1007,,A. Luna - Libertad,1.009090909090909,00:11:06,00:11:00,LTFRB_1698,"Leveriza, Manila",LTFRB_1732,Antonio Arnaiz Ave / F.B. Harrison St Intersection,666.0,660.0
LTFRB_PUJ1666,,SM MALL OF ASIA-MRT,1.0090579710144927,00:09:17,00:09:12,LTFRB_1740,"Jose Diokno Blvd, Lungsod ng Pasay",LTFRB_2329,"Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila",557.0,552.0
LTFRB_PUJ1548,,Pier South - Sta. Ana via Padre Faura,1.0090543259557343,00:16:43,00:16:34,LTFRB_1878,Angel Linao / Pedro Gil,LTFRB_1635,"Railroad Dr / 13th St Intersection, Manila",1003.0,994.0
LTFRB_PUJ2293,,Bagong Silang SM Fairview via Maligaya Park,1.0090311986863711,00:40:58,00:40:36,LTFRB_489,"Rhexan Academy, Langit Road, Caloocan City",LTFRB_830,"Mindanao Avenue / Belfast Intersection, Quezon City",2458.0,2436.0
LTFRB_PUJ2528,,Malinta-Rizal Ave via Banal,1.008983890954151,00:54:17,00:53:48,LTFRB_1614,"Rizal Avenue, Manila",LTFRB_80,"Flying V Gas, MacArthur Highway, Valenzuela City",3257.0,3228.0
LTFRB_PUB1190,,Sapang Palay - Sta. Cruz via Marilao Exit,1.0088754770568917,03:09:27,03:07:47,LTFRB_4016,"Sapang Palay, City of San Jose del Monte, Manila",LTFRB_1528,"Oroquieta, Manila",11367.0,11267.0
LTFRB_PUJ2041,,BLUMENTRITT - PUC,1.0087276067983464,00:36:36,00:36:17,LTFRB_1418,"Dimasalang / Aurora Boulevard Intersection, Quezon City",LTFRB_1191,"St Francis of Assisi Parish Church, Roxas, Quirino Highway, Quezon City",2196.0,2177.0
LTFRB_PUJ1101,,Baclaran - Bahayang PAG-ASA Subd.,1.0086811968969338,01:31:01,01:30:14,LTFRB_2559,"Avenida Rizal / Humabon Street Intersection, Bacoor City, Manila",LTFRB_2320,"F.B. Harrison Street / Russel Avenue Intersection, Lungsod ng Pasay, Manila",5461.0,5414.0
LTFRB_PUJ2069,,BAGONG SILANG - NOVALICHES,1.0086486486486486,00:31:06,00:30:50,LTFRB_620,"General Luis / Gold Intersection, Caloocan City",LTFRB_512,"Barugo, Caloocan City",1866.0,1850.0
LTFRB_PUJ1312,,EDSA/Shaw Central - Kalentong/JRC,1.0084745762711864,00:15:52,00:15:44,LTFRB_2055,"Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila",LTFRB_2041,"Shaw Blvd, Mandaluyong City, Manila",952.0,944.0
LTFRB_PUJ1497,,Novaliches (TP) - Brgy. Deparo,1.0083160083160083,00:24:15,00:24:03,LTFRB_598,"Kabatuhan, Caloocan City",LTFRB_617,"Ramirez / Quirino Highway, Caloocan City",1455.0,1443.0
LTFRB_PUJ1485,,"Murphy - North Harbor via Divisoria, Sta. Mesa",1.008307372793354,01:04:44,01:04:12,LTFRB_2177,"Aurora Blvd, Quezon City, Manila",LTFRB_382,"Radial Road 10 / Moriones Intersection, Manila",3884.0,3852.0
LTFRB_PUJ1992,,CUBAO - SILANGANAN,1.008176100628931,00:53:26,00:53:00,LTFRB_2177,"Aurora Blvd, Quezon City, Manila",LTFRB_3868,"Fortune Tobacco Corporation, Marikina City, Manila",3206.0,3180.0
LTFRB_PUJ2229,,Lagro Philcoa,1.0081276339554486,00:55:49,00:55:22,LTFRB_1009,"Commonwealth Avenue / University Avenue Intersection, Quezon City",LTFRB_804,"Bristol Street / Bronson Street Intersection, Quezon City",3349.0,3322.0
LTFRB_PUJ2400,,QI Kalaw,1.0080878105141537,00:29:05,00:28:51,LTFRB_2074,"Quezon Institute, Eulogio Rodriguez Sr Ave, Quezon City, Manila",LTFRB_1652,"Taft Ave / T.M. Kalaw Intersection, Manila",1745.0,1731.0
LTFRB_PUJ2436,,Tanay Pasig (Palengke),1.008051846032993,01:25:33,01:24:52,LTFRB_3483,"Quezon Ave, Teresa, Manila",LTFRB_3372,"W Bank Rd / Ortigas Ave Intersection, Pasig City, Manila",5133.0,5092.0
LTFRB_PUJ2492,,Binangonan-Shaw Blvd,1.0079813767874959,01:41:02,01:40:14,LTFRB_3310,"Manila East Rd, Binangonan, Manila",LTFRB_3187,"Meralco Ave, Pasig City, Manila",6062.0,6014.0
LTFRB_PUJ1906,,MARIKINA - MONTALBAN,1.0079021157277595,01:05:54,01:05:23,LTFRB_3755,"J. P. Rizal St, Marikina City, Manila",LTFRB_907,"Montalban Highway / R Reyes Street Intersection near Montalban Town Centre, Rodriguez",3954.0,3923.0
LTFRB_PUJ1380,,Kabihasnan Road - Sucat/SSH,1.0078447563996698,00:40:41,00:40:22,LTFRB_2395,"Dr A. Santos Ave, Parañaque City, Manila",LTFRB_2404,"Quirino Ave, Parañaque City, Manila",2441.0,2422.0
LTFRB_PUJ1083,,Baclaran - Moonwalk via Quirino,1.0078125,01:10:57,01:10:24,LTFRB_2331,"Pinaglabanan / Quirino Avenue, Parañaque City, Manila",LTFRB_2653,"Alabang-Zapote Road / L. Hernandez Avene Intersection, Muntinlupa City, Manila",4257.0,4224.0
LTFRB_PUJ2537,,Malinta Meycauayan v F De Leon,1.0076674737691687,00:41:37,00:41:18,LTFRB_30,"MacArthur Highway, Marilao",LTFRB_80,"Flying V Gas, MacArthur Highway, Valenzuela City",2497.0,2478.0
LTFRB_PUJ1102,,Baclaran - Bahayang PAG-ASA Subd.,1.00754369825207,01:31:16,01:30:35,LTFRB_2320,"F.B. Harrison Street / Russel Avenue Intersection, Lungsod ng Pasay, Manila",LTFRB_2559,"Avenida Rizal / Humabon Street Intersection, Bacoor City, Manila",5476.0,5435.0
LTFRB_PUJ1041,,Almanza ( Las Piñas ) - Baclaran,1.0075273722627738,01:13:37,01:13:04,LTFRB_2321,"F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila",LTFRB_2652,"Alabang-Zapote Road, Muntinlupa City, Manila",4417.0,4384.0
LTFRB_PUJ1375,,Heritage Homes - Monumento via NLEX,1.0075252266119377,01:38:11,01:37:27,LTFRB_710,"Metrogate Market, Un named Road, Marilao",LTFRB_263,"Lapu-lapu / Samson Road Intersection, Malabon City",5891.0,5847.0
LTFRB_PUJ1716,,MONUMENTO-MUNOZ via BALINTAWAK,1.0075125208681135,00:20:07,00:19:58,LTFRB_1239,"Epifanio de los Santos Avenue near Walter Mart Service Road, Quezon City",LTFRB_264,"Areneta Square Mall, Samson Road, Caloocan City",1207.0,1198.0
LTFRB_PUJ2165,,Baclaran Escolta via Jones,1.0071652485445588,00:37:29,00:37:13,LTFRB_2322,"Cuneta Avenue, Lungsod ng Pasay, Manila",LTFRB_1610,"Quintin Paredes, Manila",2249.0,2233.0
LTFRB_PUJ1216,,Cielito Homes - Novaliches (TP) via Old Camarin Rd.,1.007111111111111,00:18:53,00:18:45,LTFRB_618,"Our Lady Mercy Church, Quirino Highway, Caloocan City",LTFRB_558,"Mahogany / Castle Spring Avenue, Caloocan City",1133.0,1125.0
LTFRB_PUJ2022,,CAINTA - ANGONO via BINANGONAN,1.006974041069353,00:43:19,00:43:01,LTFRB_3324,"Quezon Ave, Angono, Manila",LTFRB_3408,"Bonifacio Ave, Cainta, Manila",2599.0,2581.0
LTFRB_PUJ1431,,Malinta - Bocaue via McArthur Hi-way,1.0069495245062179,00:45:53,00:45:34,LTFRB_26,"MacArthur Highway Cemetary, MacArthur Highway, Marilao",LTFRB_80,"Flying V Gas, MacArthur Highway, Valenzuela City",2753.0,2734.0
LTFRB_PUJ2531,,Malinta-Sta Cruz,1.0069344120196475,00:58:05,00:57:41,LTFRB_77,"Jolibee, MacArthur Highway, Malinta, Valenzuela City",LTFRB_4674,"Plaza Santa Cruz, Manila City",3485.0,3461.0
LTFRB_PUJ1871,,PATEROS - MARKET MARKET,1.0068493150684932,00:12:15,00:12:10,LTFRB_3067,"Carlos P. Garcia Ave, Makati City, Manila",LTFRB_2994,"B. Morcilla St, Pateros, Manila",735.0,730.0
LTFRB_PUJ2053,,BLUMENTRITT - NOVALICHES,1.0067832916815422,00:47:00,00:46:41,LTFRB_1418,"Dimasalang / Aurora Boulevard Intersection, Quezon City",LTFRB_1059,"Mindanao Avenue, Quezon City",2820.0,2801.0
LTFRB_PUJ2521,,Karuhatan Monumento,1.0067396798652064,00:19:55,00:19:47,LTFRB_84,"Bureau of Telecom Training Institute, MacArthur Highway, Valenzuela City",LTFRB_101,"Bonifacio Market, MacArthur Highway, Caloocan City",1195.0,1187.0
LTFRB_PUJ1132,,Balintawak - Camarin via Susano,1.0067222371605271,01:02:24,01:01:59,LTFRB_1169,"Quirino Highway, Quezon City",LTFRB_526,"Zabarte Road / Camarin Road Intersection, Caloocan City",3744.0,3719.0
LTFRB_PUJ1960,,DIVISORIA - STA CRUZ via NICHOLAS,1.0066666666666666,00:07:33,00:07:30,LTFRB_1603,"Lara / Madrid Intersection, Manila",LTFRB_1613,"A F. Torres / Ronquillo Intersection, Manila",453.0,450.0
LTFRB_PUJ2181,,Blumentrit Vito Cruz via L Guinto Sta C,1.0066508313539193,00:35:19,00:35:05,LTFRB_1703,"HP Village Square, Pablo Ocampo Sr., Manila",LTFRB_1470,"Light Rail Transportation 1, Manila",2119.0,2105.0
LTFRB_PUJ1330,,"Escolta - Monumento via G. del Mundo, Dasmarinas, Nueva",1.0066056910569106,00:33:01,00:32:48,LTFRB_1615,"Rizal Avenue, Manila",LTFRB_101,"Bonifacio Market, MacArthur Highway, Caloocan City",1981.0,1968.0
LTFRB_PUJ2187,,Blumentritt Vito Cruz L Guinto,1.0065537957400328,00:30:43,00:30:31,LTFRB_1677,"President Quirino Ave / Taft Ave Intersection, Manila",LTFRB_1440,"Light Rail Transportation / New Antipolo, Quezon City",1843.0,1831.0
LTFRB_PUJ1149,,Bel-Air-Washington,1.0065359477124183,00:15:24,00:15:18,LTFRB_1986,"Canopus / Jupiter Intersection, Makati City, Manila",LTFRB_1931,"Washington / E.Jacinto Intersection, Makati City",924.0,918.0
LTFRB_PUJ1133,,Balintawak - Camarin via Susano,1.0064550833781603,01:02:22,01:01:58,LTFRB_526,"Zabarte Road / Camarin Road Intersection, Caloocan City",LTFRB_1169,"Quirino Highway, Quezon City",3742.0,3718.0
LTFRB_PUJ2251,,Pasay Rtda v Sta Cruz Blumentrit,1.0063631913852178,00:34:16,00:34:03,LTFRB_1701,"Hospital, A.Mabini, Manila",LTFRB_1440,"Light Rail Transportation / New Antipolo, Quezon City",2056.0,2043.0
LTFRB_PUJ2418,,Sapang Palay Jordan Plains via Quirino Highway,1.006346205779098,02:04:13,02:03:26,LTFRB_4009,"Sapang Palay - Muzon Road / Dr Eduardo V. Roquero Sr. Rd, City of San Jose del Monte, Manila",LTFRB_617,"Ramirez / Quirino Highway, Caloocan City",7453.0,7406.0
LTFRB_PUJ1507,,"Novaliches (TP) - Bigte (Norzagaray, Bulacan) via Quirino Highway",1.006305385139741,01:38:25,01:37:48,LTFRB_408,"Quirino Highway, City of San Jose del Monte",LTFRB_729,"Buenmar Drive, Quezon City",5905.0,5868.0
LTFRB_PUJ1217,,Cielito Homes - Novaliches (TP) via Old Camarin Rd.,1.0062166962699823,00:18:53,00:18:46,LTFRB_558,"Mahogany / Castle Spring Avenue, Caloocan City",LTFRB_618,"Our Lady Mercy Church, Quirino Highway, Caloocan City",1133.0,1126.0
LTFRB_PUJ2390,,Pier South via Road 10,1.0061538461538462,00:10:54,00:10:50,LTFRB_345,"Manila Film Centre, President Ferdinand E. Marcos Highway, Tondo",LTFRB_399,"Isabelo delos Reyes Elementary School, Nicolas Zamora, Manila",654.0,650.0
LTFRB_PUJ1868,,PHILCOA - FAIRVIEW DAHLIA,1.0061349693251533,00:49:12,00:48:54,LTFRB_1011,"Elliptical Rd / Commonwealth Avenue Intersection, Quezon City",LTFRB_850,"Regalado / Dahlia Intersection, Quezon City",2952.0,2934.0
LTFRB_PUJ2331,,Karuhatan Sta Cruz via Fuentes,1.0060869565217392,00:57:51,00:57:30,LTFRB_1615,"Rizal Avenue, Manila",LTFRB_77,"Jolibee, MacArthur Highway, Malinta, Valenzuela City",3471.0,3450.0
LTFRB_PUJ1813,,BINANGONAN-CAINTAviaTAYTAY-ANGONO,1.0059830823189602,01:21:16,01:20:47,LTFRB_3406,"Bonifacio Ave, Cainta, Manila",LTFRB_3301,"J.P. Rizal Ave / Baltazar Intersection, Binangonan, Manila",4876.0,4847.0
LTFRB_PUJ1437,,Malinta - Sta. Maria via McArthur Hi-way,1.0058645478622776,01:28:37,01:28:06,LTFRB_133,"Santa Maria Municipal Hall, JC De Jesus Street, Santa Maria",LTFRB_80,"Flying V Gas, MacArthur Highway, Valenzuela City",5317.0,5286.0
LTFRB_PUJ1062,,Ayala - Mantrade via Pasong Tamo,1.0058252427184466,00:17:16,00:17:10,LTFRB_1971,"Paseo de Roxas / Ayala Avenue Intersection, Makati City, Manila",LTFRB_1961,"Sabio St / Chino Roces Ave Intersection, Makati City, Manila",1036.0,1030.0
LTFRB_PUJ1689,,PASIG PALENGKE-BAGONG BAYAN BICUTAN,1.0058027079303675,01:00:40,01:00:19,LTFRB_3246,"Balderama, Pasig City, Manila",LTFRB_2639,"Manuel L. Quezon, Muntinlupa City, Manila",3640.0,3619.0
LTFRB_PUJ1272,,Divisoria - Navotas via H. Lopez,1.0057892705519105,00:43:26,00:43:11,LTFRB_403,"Ylayay, Manila",LTFRB_236,"M. Naval, City of Navotas",2606.0,2591.0
LTFRB_PUJ1159,,Blumentritt - Divisoria,1.005722460658083,00:11:43,00:11:39,LTFRB_1440,"Light Rail Transportation / New Antipolo, Quezon City",LTFRB_1551,"Claro M. Recto Ave / Jose Abad Santos Ave. Intersection, Manila",703.0,699.0
LTFRB_PUJ1258,,Divisoria - Gasak via H. Lopez,1.0057121096725057,00:44:01,00:43:46,LTFRB_402,"P. Rada / Carman Planas Intersection, Manila",LTFRB_196,"General Luma Street / Ilang Ilang Intersection, Malabon City",2641.0,2626.0
LTFRB_PUJ2554,,Monumento Bocaue,1.0056990881458967,01:28:14,01:27:44,LTFRB_15,"Sto. Nino Academy, MacArthur Highway, Bocaue, Bulacan",LTFRB_101,"Bonifacio Market, MacArthur Highway, Caloocan City",5294.0,5264.0
LTFRB_PUJ2043,,BLUMENTRITT - PIER SOUTH via STA CRUZ,1.0056899004267426,00:23:34,00:23:26,LTFRB_1638,"Padre Burgos St / Padre Burgos Street Intersection, Manila",LTFRB_1440,"Light Rail Transportation / New Antipolo, Quezon City",1414.0,1406.0
LTFRB_PUJ1696,,NOVALICHES-BAGONG SILANG KANAN PH9,1.0056521739130435,00:38:33,00:38:20,LTFRB_620,"General Luis / Gold Intersection, Caloocan City",LTFRB_508,"Un named Road near Langit Road, Caloocan City",2313.0,2300.0
LTFRB_PUJ2370,,Novaliches Palmera (SJDM),1.005648387855966,01:11:13,01:10:49,LTFRB_427,"Starmall San Jose de Monte, Quirino Highway, City of San Jose del Monte",LTFRB_617,"Ramirez / Quirino Highway, Caloocan City",4273.0,4249.0
LTFRB_PUJ1697,,NOVALICHES-BAGONG SILANG KANAN PH9,1.005457598656591,00:39:55,00:39:42,LTFRB_508,"Un named Road near Langit Road, Caloocan City",LTFRB_620,"General Luis / Gold Intersection, Caloocan City",2395.0,2382.0
LTFRB_PUJ2361,,North Harbor Sta Mesa via Magsaysay,1.0054249547920433,00:09:16,00:09:13,LTFRB_1794,"Ramon Magsaysay Blvd, Manila",LTFRB_1526,"LRT Doroteo Jose-Recto Station Walkway / Rizal Avenue Intersection, Manila",556.0,553.0
LTFRB_PUJ1434,,Malinta - Novaliches (TP),1.0053742802303263,00:43:39,00:43:25,LTFRB_79,"MacArthur Highway / Maysan Road Intersection, Malinta, Valenzuela City",LTFRB_619,"General Luis / Emerald Intersection, Caloocan City",2619.0,2605.0
LTFRB_PUJ1699,,NOVALICHES-BAGONG SILANG KALIWA PH5,1.0052166934189406,00:41:45,00:41:32,LTFRB_489,"Rhexan Academy, Langit Road, Caloocan City",LTFRB_620,"General Luis / Gold Intersection, Caloocan City",2505.0,2492.0
LTFRB_PUJ1069,,Baclaran - Nichols via CAA,1.0052015604681404,00:12:53,00:12:49,LTFRB_2935,"Andrews Ave / Sales Road Intersection, Lungsod ng Pasay, Manila",LTFRB_2335,"Airport Rd / Domestic Rd Intersection, Parañaque City, Manila",773.0,769.0
LTFRB_PUJ2170,,Balintawak Blumentritt via Bonifacio,1.0050720768820074,01:02:45,01:02:26,LTFRB_617,"Ramirez / Quirino Highway, Caloocan City",LTFRB_1419,"Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City",3765.0,3746.0
LTFRB_PUJ1435,,Malinta - Novaliches (TP),1.0050019238168526,00:43:32,00:43:19,LTFRB_619,"General Luis / Emerald Intersection, Caloocan City",LTFRB_79,"MacArthur Highway / Maysan Road Intersection, Malinta, Valenzuela City",2612.0,2599.0
LTFRB_PUJ2527,,Malabon Paco (Obando),1.0049827520122652,00:43:42,00:43:29,LTFRB_161,"Paliwas Road / Pedro B Jacinto Street Intersection, Obando",LTFRB_189,"Don Bastilio Bautista Boulevard / A. Bonifacio Street, Malabon City",2622.0,2609.0
LTFRB_PUJ1495,,Novaliches TP - Gumaoc - Palmera Subd. (SJDM),1.0049019607843137,01:22:00,01:21:36,LTFRB_437,"Un-named Road, City of San Jose del Monte",LTFRB_737,"Quirino Highway, Quezon City",4920.0,4896.0
LTFRB_PUJ2173,,Balintawak Monumento via Balong Bato,1.0048543689320388,00:06:54,00:06:52,LTFRB_1156,"Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City",LTFRB_1151,"Epifanio de los Santos Avenue, Caloocan City",414.0,412.0
LTFRB_PUJ2483,,BBB Tullahan Sta Cruz,1.0047961630695443,00:41:54,00:41:42,LTFRB_94,"Calalang General Hospital, MacArthur Highway, Malabon City",LTFRB_4674,"Plaza Santa Cruz, Manila City",2514.0,2502.0
LTFRB_PUJ1374,,Heritage Homes - Monumento via NLEX,1.0047586675730795,01:38:32,01:38:04,LTFRB_263,"Lapu-lapu / Samson Road Intersection, Malabon City",LTFRB_710,"Metrogate Market, Un named Road, Marilao",5912.0,5884.0
LTFRB_PUJ2529,,Malinta-Rizal Ave via Banal,1.004750593824228,00:56:24,00:56:08,LTFRB_77,"Jolibee, MacArthur Highway, Malinta, Valenzuela City",LTFRB_1614,"Rizal Avenue, Manila",3384.0,3368.0
LTFRB_PUJ1913,,MALINTA - MALOLOS,1.004679802955665,01:07:59,01:07:40,LTFRB_14,"Bocaue Public Market, MacArthur Highway, Bocaue, Bulacan",LTFRB_80,"Flying V Gas, MacArthur Highway, Valenzuela City",4079.0,4060.0
LTFRB_PUJ2235,,Libertad MCU via Mabini,1.0045551982851018,01:02:29,01:02:12,LTFRB_1731,"Harrison St, Manila",LTFRB_102,"Monumento, Rizal Avenue, Caloocan City",3749.0,3732.0
LTFRB_PUJ2530,,Malinta-Sta Cruz,1.0045344619105199,00:55:23,00:55:08,LTFRB_1615,"Rizal Avenue, Manila",LTFRB_80,"Flying V Gas, MacArthur Highway, Valenzuela City",3323.0,3308.0
LTFRB_PUJ2538,,Malinta Pier via Monumento,1.0045135406218655,01:06:46,01:06:28,LTFRB_1661,"Museum of Philippine History, Rizal Park, T.M. Kalaw, Manila",LTFRB_80,"Flying V Gas, MacArthur Highway, Valenzuela City",4006.0,3988.0
LTFRB_PUJ1902,,MARIKINA - PATEROS SAN JOAQUIN via PASIG,1.004326328800989,00:54:10,00:53:56,LTFRB_3001,"M. Almeda, Pateros, Manila",LTFRB_3792,"Sumulong Hwy, Marikina City, Manila",3250.0,3236.0
LTFRB_PUJ2560,,Monumento Malolos,1.0042437102152166,01:50:26,01:49:58,LTFRB_1,"Ang Dating Daan, Balagtas",LTFRB_101,"Bonifacio Market, MacArthur Highway, Caloocan City",6626.0,6598.0
LTFRB_PUJ1239,,Dagat - Dagatan - del Pan via Rotonda,1.0039708802117804,00:25:17,00:25:11,LTFRB_330,"ADC Batching Point, North Bay Boulevard, City of Navotas",LTFRB_398,"Sto. Nino Church, Nicolas Zamora, Manila",1517.0,1511.0
LTFRB_PUJ2084,,BACLARAN - DASMARINAS B BAYAN,1.0039654770235595,02:23:28,02:22:54,LTFRB_2302,"Roxas Blvd / C. Rivera Intersection, Parañaque City, Manila",LTFRB_2609,"Block-B Internal Rd, Lungsod ng Dasmariñas, Manila",8608.0,8574.0
LTFRB_PUJ1934,,HULO (MALABON) - DAANG BANGKO NAVOTAS,1.0039473684210527,00:25:26,00:25:20,LTFRB_237,"Navotas Shipyard, M. Naval, City of Navotas",LTFRB_186,"Heath Centre, Don Bastilio Bautista Boulevard, Malabon City",1526.0,1520.0
LTFRB_PUJ1248,,H. Dela Costa II - SM Fairview via Quirino Highway,1.0037914691943128,00:17:39,00:17:35,LTFRB_791,"Quirino Highway, Quezon City",LTFRB_777,"Dela Costa Avenue, Calcoocan City",1059.0,1055.0
LTFRB_PUJ2535,,Malinta Hagonoy via Meycauayan,1.0037565740045078,01:29:04,01:28:44,LTFRB_1,"Ang Dating Daan, Balagtas",LTFRB_81,"South supermarket, MacArthur Highway, Valenzuela City",5344.0,5324.0
LTFRB_PUJ2460,,Angono-agora market,1.003690036900369,00:22:40,00:22:35,LTFRB_3329,"Manila East Rd, Angono, Manila",LTFRB_3387,"Manila Road East, Taytay, Manila",1360.0,1355.0
LTFRB_PUJ1111,,Brgy. Bagong Silangan - Marcos Rd. via Sampaguita Road,1.003617945007236,00:23:07,00:23:02,LTFRB_978,"J.P Rizal / Gen. Villamor Intersection, Quezon City",LTFRB_994,"Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City",1387.0,1382.0
LTFRB_PUJ1911,,MALINTA - STA MARIA,1.0035944003026864,01:28:25,01:28:06,LTFRB_133,"Santa Maria Municipal Hall, JC De Jesus Street, Santa Maria",LTFRB_80,"Flying V Gas, MacArthur Highway, Valenzuela City",5305.0,5286.0
LTFRB_PUJ2431,,Sta Maria Malinta via McArthur,1.003548748599178,01:29:33,01:29:14,LTFRB_4816,"C de Guzman Street, Santa Maria",LTFRB_80,"Flying V Gas, MacArthur Highway, Valenzuela City",5373.0,5354.0
LTFRB_PUJ2380,,Pasay RTDA Monumento via Taft Ave JA Santos,1.0034602076124568,00:48:20,00:48:10,LTFRB_1743,"Taft Ave, Lungsod ng Pasay",LTFRB_1440,"Light Rail Transportation / New Antipolo, Quezon City",2900.0,2890.0
LTFRB_PUJ1620,,Ever - Bagong Silangan via Violago Homes,1.0034317089910776,00:24:22,00:24:17,LTFRB_978,"J.P Rizal / Gen. Villamor Intersection, Quezon City",LTFRB_995,"Mary The Queen College, Commonwealth Avenue, Quezon City",1462.0,1457.0
LTFRB_PUJ1424,,Malanday - Bulacan,1.0033149171270719,00:30:16,00:30:10,LTFRB_134,"A. Fernando Elementary School, M H Del Pilar, Malanday, Valenzuela City",LTFRB_163,"F. Balagtas, Obando",1816.0,1810.0
LTFRB_PUJ2485,,BBB Malolos via McArthur Hway,1.0032954358213875,01:41:29,01:41:09,LTFRB_1,"Ang Dating Daan, Balagtas",LTFRB_94,"Calalang General Hospital, MacArthur Highway, Malabon City",6089.0,6069.0
LTFRB_PUJ2362,,North Harbor Sta Mesa via Magsaysay,1.0032930845225028,00:15:14,00:15:11,LTFRB_1526,"LRT Doroteo Jose-Recto Station Walkway / Rizal Avenue Intersection, Manila",LTFRB_1822,"Ramon Magsaysay Blvd / Altura Intersection, Manila",914.0,911.0
LTFRB_PUJ2526,,Malabon Paco (Obando),1.0031536697247707,00:58:19,00:58:08,LTFRB_256,"United Evangelical Church of Malabon, Gov. W. Pascual Avenue, Malabon City",LTFRB_161,"Paliwas Road / Pedro B Jacinto Street Intersection, Obando",3499.0,3488.0
LTFRB_PUJ2543,,Malinta Sta. Maria via McArthur,1.0028016436309302,01:29:29,01:29:14,LTFRB_4816,"C de Guzman Street, Santa Maria",LTFRB_80,"Flying V Gas, MacArthur Highway, Valenzuela City",5369.0,5354.0
LTFRB_PUJ1425,,Malanday - Bulacan,1.0027609055770292,00:30:16,00:30:11,LTFRB_163,"F. Balagtas, Obando",LTFRB_134,"A. Fernando Elementary School, M H Del Pilar, Malanday, Valenzuela City",1816.0,1811.0
LTFRB_PUJ1502,,"Novaliches - Tala via Camarin, Susano Rd.",1.0027262813522355,00:30:39,00:30:34,LTFRB_617,"Ramirez / Quirino Highway, Caloocan City",LTFRB_537,"San Vicente / Camarin Road Intersection, Caloocan City",1839.0,1834.0
LTFRB_PUJ2330,,Imus Zapote,1.002723558783477,01:13:38,01:13:26,LTFRB_2324,"Redemptorist Road, Parañaque City, Manila",LTFRB_2483,"Emilio Aguinaldo Hwy / Holiday Ave Intersection, Imus, Manila",4418.0,4406.0
LTFRB_PUJ1628,,Del Monte - Kanloan via Mayon,1.0026702269692924,00:12:31,00:12:29,LTFRB_1301,"Del Monte Avenue / A. Bonifacio Intersection, Quezon City",LTFRB_1331,"Apo / Quezon Avenue Intersection, Quezon City",751.0,749.0
LTFRB_PUJ2346,,Malolos BBB (Val) via MacArthur Highway,1.0026666666666666,01:52:48,01:52:30,LTFRB_4821,"North Luzon Expressway, Balagtas",LTFRB_96,"MacArthur Highway / Del Monte Intersection, Malabon City",6768.0,6750.0
LTFRB_PUJ1116,,Bagong Silang - Novaliches (TP) via Susano,1.0025188916876575,00:39:48,00:39:42,LTFRB_508,"Un named Road near Langit Road, Caloocan City",LTFRB_620,"General Luis / Gold Intersection, Caloocan City",2388.0,2382.0
LTFRB_PUJ2613,,Brgy Ayala Alabang Alabang Market,1.0024937655860349,00:13:24,00:13:22,LTFRB_4603,"Spectrum Midway Extension, Montinlupa City",LTFRB_4581,"Avacia Avenue, Montinlupa City",804.0,802.0
