stop_id,total_degree,stop_name,stop_lat,stop_lon
LTFRB_2701,4,"Everlasting St, Bacoor City, Manila",14.4024,120.985
LTFRB_27,4,"MacArthur Highway, Marilao",14.7631,120.947
LTFRB_2673,4,"Gomez St. St. Joseph Street / Alabang-Zapote Road Intersection, Las Piñas City, Manila",14.459,120.97
LTFRB_2674,4,"Alabang-Zapote Road, Las Piñas City, Manila",14.4613,120.97
LTFRB_331,4,"Navotas Agora Complex, North Bay Boulevard, City of Navotas",14.6435,120.955
LTFRB_2680,4,"Marcos Alvarez Ave, Las Piñas City, Manila",14.432,121.004
LTFRB_2681,4,"Marcos Alvarez Ave, Las Piñas City, Manila",14.4304,121.004
LTFRB_2682,4,"Marcos Alvarez Ave, Las Piñas City, Manila",14.4287,121.003
LTFRB_2683,4,"Marcos Alvarez Ave, Las Piñas City, Manila",14.4265,121.002
LTFRB_2684,4,"Marcos Alvarez Ave / Jade Intersection , Las Piñas City, Manila",14.4248,121.001
LTFRB_2685,4,"Marcos Alvarez Ave / San Antonio Intersection , Las Piñas City, Manila",14.4238,120.999
LTFRB_2687,4,"Marcos Alvarez Ave / Alvarez Extension Intersection, Las Piñas City, Manila",14.4207,120.995
LTFRB_2690,4,"Alvarez Extension, Las Piñas City, Manila",14.4166,120.994
LTFRB_770,4,"Makabud / Mabolo Intersection, Calcoocan City",14.7552,121.076
LTFRB_2691,4,"Alvarez Extension, Las Piñas City, Manila",14.4169,120.99
LTFRB_771,4,"Makabud / Anonas Intersection, Calcoocan City",14.7564,121.074
LTFRB_2694,4,"Alvarez Extension, Las Piñas City, Manila",14.4082,120.991
LTFRB_2696,4,"Magdiwang Rd, Las Piñas City, Manila",14.4055,120.987
LTFRB_2699,4,"Diamond, Bacoor City, Manila",14.4038,120.993
LTFRB_262,4,"Lapu-lapu, Malabon City",14.6584,120.983
LTFRB_3315,4,"Manila East Rd, Binangonan, Manila",14.502,121.171
LTFRB_2609,4,"Block-B Internal Rd, Lungsod ng Dasmariñas, Manila",14.3193,120.972
LTFRB_2570,4,"Molino-Paliparan Rd, Bacoor City, Manila",14.3712,120.981
LTFRB_2564,4,"Molino-Paliparan Rd, Bacoor City, Manila",14.3836,120.978
LTFRB_2565,4,"Molino-Paliparan Rd, Bacoor City, Manila",14.3815,120.979
LTFRB_2566,4,"Molino-Paliparan Rd, Bacoor City, Manila",14.379,120.979
LTFRB_2567,4,"Molino-Paliparan Rd, Bacoor City, Manila",14.377,120.979
LTFRB_2568,4,"Molino-Paliparan Rd, Bacoor City, Manila",14.375,120.98
LTFRB_2569,4,"Molino-Paliparan Rd, Bacoor City, Manila",14.373,120.98
LTFRB_3329,4,"Manila East Rd, Angono, Manila",14.522,121.157
LTFRB_2571,4,"Molino-Paliparan Rd, Bacoor City, Manila",14.3693,120.981
LTFRB_333,4,"President Ferdinand E. Marcos Highway / Circumferential Road 3 Intersection, Tondo",14.6393,120.956
LTFRB_2572,4,"Molino-Paliparan Rd, Bacoor City, Manila",14.3676,120.981
LTFRB_2573,4,"Molino-Paliparan Rd, Bacoor City, Manila",14.3654,120.982
LTFRB_2574,4,"Molino-Paliparan Rd, Bacoor City, Manila",14.3624,120.982
LTFRB_2575,4,"Molino-Paliparan Rd, Bacoor City, Manila",14.3595,120.982
LTFRB_2576,4,"Molino-Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.3572,120.982
LTFRB_2577,4,"Molino-Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.3547,120.981
LTFRB_2578,4,"Near Salawag Elementary School, Molino-Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.352,120.981
LTFRB_2563,4,"Molino-Paliparan Rd, Bacoor City, Manila",14.3857,120.978
LTFRB_2562,4,"Molino Rd, Bacoor City, Manila",14.3877,120.978
LTFRB_2580,4,"Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.3478,120.981
LTFRB_2552,4,"Molino Rd, Bacoor City, Manila",14.4006,120.977
LTFRB_2542,4,"Molino Rd, Bacoor City, Manila",14.418,120.975
LTFRB_2544,4,"Molino Rd, Bacoor City, Manila",14.414,120.974
LTFRB_2546,4,"Molino Rd, Bacoor City, Manila",14.4108,120.976
LTFRB_2548,4,"Drug Store, National Road corner Horseshoe Drive, Bacoor",14.4082,120.978
LTFRB_3332,4,"Manila East Rd, Angono, Manila",14.5291,121.157
LTFRB_255,4,"Gov. W. Pascual Avenue / Industrial Avenue Intersection, Malabon City",14.6688,120.976
LTFRB_2551,4,"Molino Rd, Bacoor City, Manila",14.4025,120.977
LTFRB_2554,4,"Paaralang Elementarya Ng Molino, Molino Rd, Bacoor City, Manila",14.3971,120.978
LTFRB_2561,4,"Molino Rd, Bacoor City, Manila",14.3901,120.978
LTFRB_2555,4,"Molino Rd, Bacoor City, Manila",14.3949,120.978
LTFRB_2556,4,"The Church of Jesus Christ of Latter-Day Saints, Avenida Rizal, Bacoor City, Manila",14.3983,120.976
LTFRB_2557,4,"Avenida Rizal, Bacoor City, Manila",14.3976,120.974
LTFRB_2558,4,"Avenida Rizal, Bacoor City, Manila",14.3967,120.972
LTFRB_84,4,"Bureau of Telecom Training Institute, MacArthur Highway, Valenzuela City",14.6911,120.973
LTFRB_2560,4,"Statefields School, Molino Rd, Bacoor City, Manila",14.3926,120.978
LTFRB_3330,4,"Manila East Rd, Angono, Manila",14.5244,121.158
LTFRB_258,4,"Rimas Road, Malabon City",14.6641,120.982
LTFRB_3327,4,"Quezon Ave, Angono, Manila",14.5291,121.154
LTFRB_2582,4,"Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.344,120.982
LTFRB_26,4,"MacArthur Highway Cemetary, MacArthur Highway, Marilao",14.7647,120.945
LTFRB_3319,4,"Bonifacio St / Manila East Rd, Binangonan, Manila",14.5134,121.163
LTFRB_2593,4,"Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.3256,120.986
LTFRB_3318,4,"Manila East Rd, Binangonan, Manila",14.511,121.165
LTFRB_2594,4,"Paliparan Rd / Main Road Intersection, Lungsod ng Dasmariñas, Manila",14.3238,120.985
LTFRB_2595,4,"Pintong Gubat Elementary School, Pintong Gubat Elementary School",14.3221,120.985
LTFRB_2598,4,"Villa Isabel Ave, Congressional Rd, Lungsod ng Dasmariñas, Manila",14.3271,120.948
LTFRB_3317,4,"Manila East Rd, Binangonan, Manila",14.5083,121.167
LTFRB_2599,4,"Church of Jesus Chris Latter day Saints, Congressional Rd, Lungsod ng Dasmariñas, Manila",14.3276,120.953
LTFRB_2600,4,"Congressional Rd, Lungsod ng Dasmariñas, Manila",14.3281,120.956
LTFRB_2590,4,"Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.331,120.988
LTFRB_2601,4,"Congressional Rd / Congressional Ave N Intersection, Lungsod ng Dasmariñas, Manila",14.3291,120.958
LTFRB_2602,4,"Dasmariñas (DBB) Elementary School, Congressional Rd, Lungsod ng Dasmariñas, Manila",14.3274,120.96
LTFRB_2603,4,"Dasmariñas (DBB) Elementary School, Congressional Rd, Lungsod ng Dasmariñas, Manila",14.3247,120.962
LTFRB_2604,4,"PC Campos Ave / Congressional Rd Intersection, Lungsod ng Dasmariñas, Manila",14.3222,120.964
LTFRB_2605,4,"Congressional Rd Intersection, Lungsod ng Dasmariñas, Manila",14.3199,120.964
LTFRB_3316,4,"Manila East Rd, Binangonan, Manila",14.5055,121.169
LTFRB_2606,4,"Congressional Rd Intersection / Fatima Road Intersection, Lungsod ng Dasmariñas, Manila",14.3174,120.964
LTFRB_2607,4,"Fatima Road, Lungsod ng Dasmariñas, Manila",14.3183,120.967
LTFRB_2591,4,"Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.3291,120.988
LTFRB_2592,4,"Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.3271,120.988
LTFRB_259,4,"P. Bonifacio Street / Mango Road Intersection,  Malabon City",14.6618,120.981
LTFRB_3320,4,"A Bonifacio Blvd / Manila East Rd, Binangonan, Manila",14.5154,121.161
LTFRB_2583,4,"Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.3423,120.984
LTFRB_3326,4,"Quezon Ave / R. Tolentino Intersection, Angono, Manila",14.5271,121.154
LTFRB_2584,4,"Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.3403,120.985
LTFRB_3325,4,"Quezon Ave / E Rodriguez St Intersection, Angono, Manila",14.5255,121.153
LTFRB_332,4,"President Ferdinand E. Marcos Highway, Tondo",14.6437,120.953
LTFRB_2585,4,"Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.3381,120.986
LTFRB_3324,4,"Quezon Ave, Angono, Manila",14.5234,121.153
LTFRB_797,4,"Ascencion Avenue / Tatlong Hari Street Intersection, Quezon City",14.7261,121.067
LTFRB_2589,4,"Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.3326,120.987
LTFRB_2586,4,"Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.3364,120.986
LTFRB_2587,4,"Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.335,120.986
LTFRB_2588,4,"Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.3337,120.987
LTFRB_1028,3,"Congressional Avenue Extension, Quezon City",14.6737,121.051
LTFRB_3297,3,"Osmena, Binangonan, Manila",14.4623,121.192
LTFRB_3206,3,"Lanuza Ave / C-5 Intersection , Pasig City, Manila",14.578,121.073
LTFRB_3209,3,"Doña Julia Vargas Ave, Pasig City, Manila",14.5842,121.074
FORT_2,3,"The Fort, Taguig City",14.548823061,121.0477870703
LTFRB_509,3,"Un named Road near Langit Road, Caloocan City",14.7784,121.036
LTFRB_3245,3,"Balderama / Caruncho Ave, Pasig City, Manila",14.5575,121.085
LTFRB_4685,3,"Gregorio Araneta Ave, Quezon City",14.6298,121.012
LTFRB_500,3,"Langit Road, Caloocan City",14.7752,121.052
LTFRB_3255,3,"F Manalo, Pasig City, Manila",14.5611,121.081
LTFRB_3253,3,"San Agustine Ave, Pasig City, Manila",14.5615,121.086
LTFRB_3226,3,"F.Manalo / L.Labao Intersection, Taguig City, Manila",14.5425,121.083
FORT_5,3,"Stopover, Taguig City",14.5542698238,121.0454964638
LTFRB_1594,3,"Juan Luna, Manila",14.6023,120.972
LTFRB_536,3,"Ipil, Caloocan City",14.7581,121.056
LTFRB_4333,3,"D Romualdez Sr / Zobel, Manila",14.5886,120.987
LTFRB_190,3,"Malabon Elementary School, N Naval, Malabon City",14.6769,120.942
LTFRB_3791,3,"Lark, Marikina City, Manila",14.6339,121.101
LTFRB_1860,3,"Bacood / Dalisay Intersection, Manila",14.5895,121.017
LTFRB_4290,3,"Korean Embassy, Upper McKinley Rd, Taguig City, Manila",14.5398,121.054
LTFRB_4296,3,"N Rd, Taguig City, Manila",14.5357,121.05
LTFRB_2678,3,"N Bridgeway, Muntinlupa City, Muntinlupa City,  Manila",14.4235,121.039
LTFRB_4308,3,"Unnamed Rd, Muntinlupa City, Manila",14.3809,121.042
LTFRB_1817,3,Unang Hakbang / Luzon Ave,14.6121,121.009
LTFRB_3758,3,"J. P. Rizal St, Marikina City, Manila",14.6262,121.097
LTFRB_3757,3,"J. P. Rizal St, Marikina City, Manila",14.629,121.097
LTFRB_1809,3,"M. dela Fuente, Manila",14.6064,120.999
LTFRB_4328,3,"Adamson University, San Marcelino, Manila",14.5857,120.986
LTFRB_4331,3,"D Romualdez Sr, Manila",14.5852,120.988
LTFRB_1752,3,"L.Francisco, Lungsod ng Pasay",14.5412,121.002
LTFRB_3814,3,"2nd St / E Mendoza St Intersection, Marikina City, Manila",14.6397,121.1
LTFRB_4358,3,"Katipunan Ave, Quezon City, Manila",14.652,121.074
LTFRB_4360,3,"Katipunan Ave, Quezon City, Manila",14.6544,121.074
LTFRB_3721,3,"W Bank Rd, Pasig City, Manila",14.5924,121.092
LTFRB_537,3,"San Vicente / Camarin Road Intersection, Caloocan City",14.7565,121.059
LTFRB_1674,3,"Philipine General Hospital, Pedro Gil, Manila",14.5746,120.985
LTFRB_1667,3,"Jorge Bocobo, Manila",14.5798,120.982
LTFRB_1663,3,"Robinson's Place Residences II, Padre Faura, Manila",14.5785,120.983
LTFRB_1650,3,"A F. Torres, Manila",14.6013,120.98
LTFRB_1637,3,"Antonio C. Delgado / 16th St Intersection, Manila",14.5876,120.97
LTFRB_1634,3,"Railroad Dr, Manila",14.5883,120.971
LTFRB_1631,3,"25th St / Antonio C. Delgado Intersection, Manila",14.5841,120.973
LTFRB_1627,3,"Andres Soriano Jr Ave / General Luna, Manila",14.5922,120.972
LTFRB_1626,3,"Magallanes Dr, Manila",14.5945,120.977
LTFRB_2612,3,"Un-named Road, Lungsod ng Dasmariñas, Manila",14.3208,120.968
LTFRB_3822,3,"B. Santos St / Homeowners Dr Intersection, Marikina City, Manila",14.6413,121.097
LTFRB_1618,3,"Escolta, Manila",14.5972,120.978
LTFRB_2173,3,"APAC Customer Services, Inc., P. Tuazon Blvd, Quezon City, Manila",14.6183,121.054
LTFRB_236,3,"M. Naval, City of Navotas",14.672,120.938
LTFRB_2278,3,"Panay Ave, Quezon City, Manila",14.6315,121.019
LTFRB_2277,3,"Seattle, Quezon City, Manila",14.6208,121.043
LTFRB_2276,3,"Roxas Ave, Quezon City, Manila",14.6541,121.065
LTFRB_2273,3,"UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila",14.6539,121.073
LTFRB_2272,3,"E. Ma. Guerrero / Osmeña Ave, Quezon City, Manila",14.6562,121.073
LTFRB_2271,3,"E. Ma. Guerrero, Quezon City, Manila",14.6588,121.073
LTFRB_2269,3,"Magsaysay Ave / Roces St Intersection, Quezon City, Manila",14.6575,121.069
LTFRB_2267,3,"Osmeña Ave, Quezon City, Manila",14.6555,121.065
LTFRB_4052,3,"Unnamed Road Near Quirino Highway, City of San Jose del Monte, Manila",14.8527,121.072
LTFRB_2401,3,"Maria, Parañaque City, Manila",14.5072,121.006
LTFRB_2237,3,"Lakandula / Novales, Quezon City, Manila",14.624,121.067
LTFRB_2402,3,"Terminal 1 Arrivals Area Rd, Ninoy Aquino International Airport,  Parañaque City, Manila",14.5085,121.004
LTFRB_2123,3,"K-10th / Colonel Salgado Intersection, Quezon City, Manila",14.6288,121.048
LTFRB_194,3,Seventh Day Adventist Church,14.6767,120.944
LTFRB_2103,3,"Don Alejandro Roces Ave / S AA Intersection, Quezon City, Manila",14.6312,121.022
LTFRB_210,3,"Sacristan / C. Arellano Road Intersection, Malabon City",14.6592,120.951
LTFRB_2089,3,"Gregorio Araneta Ave, Quezon City, Manila",14.6273,121.014
LTFRB_207,3,"C. Arellano Road, Malabon City, Gen. Luna St., Bgy. Ibaba, Malabon City",14.6615,120.95
LTFRB_2028,3,"Alchan, Mandaluyong City, Manila",14.5699,121.043
LTFRB_2023,3,"Progreso 2, Makati City, Manila",14.5659,121.043
LTFRB_2007,3,"Zapote / Kalayaan Ave, Makati City, Manila",14.5695,121.016
LTFRB_1986,3,"Canopus / Jupiter Intersection, Makati City, Manila",14.5566,121.035
LTFRB_1965,3,"J.Victor / Mc Kinley Intersection, Makati City, Manila",14.5536,121.013
LTFRB_1960,3,"Chino Roces Ave, Makati City, Manila",14.5485,121.014
LTFRB_3836,3,"Paraiso / A. de Guzman St Intersection, Marikina City, Manila",14.6559,121.108
LTFRB_3831,3,"E Santos / Bayan-Bayanan Avenue Intersection, Marikina City, Manila",14.6507,121.104
LTFRB_3828,3,"Molave St, Marikina City, Manila",14.6528,121.105
LTFRB_1624,3,"Riverside Dr, Manila",14.5948,120.975
LTFRB_1675,3,"UP College of Nursing, Pedro Gil, Manila",14.5758,120.988
LTFRB_4479,3,"Bayani Rd, Taguig City, Manila",14.5194,121.05
LTFRB_3007,3,"Dr Garcia, Pasig City, Manila",14.5584,121.074
LTFRB_4606,3,"Soldiers Hills IV, Bacoor City",14.4158,120.977
LTFRB_1515,3,"J. Barlin / P. Noval Intersection, Manila",14.6088,120.987
LTFRB_1262,3,"Epifanio de los Santos Avenue, Quezon City",14.6495,121.034
LTFRB_3048,3,"C. Raymundo Ave, Pasig City, Manila",14.5663,121.078
LTFRB_4581,3,"Avacia Avenue, Montinlupa City",14.4268,121.024
LTFRB_3559,3,"San Jose St,  Antipolo City, Manila",14.5881,121.177
LTFRB_1505,3,"M. dela Fuente, Manila",14.612,120.994
LTFRB_3009,3,"P. Burgos, Pasig City, Manila",14.5603,121.076
LTFRB_1504,3,"Vicente G Cruz / Piy Margal Intersection, Manila",14.6139,120.993
LTFRB_4463,3,"Sierra Madre, Makati City, Manila",14.5744,121.048
LTFRB_1556,3,"Antonio Rivera / Bambang Intersection., Manila",14.6128,120.976
LTFRB_1319,3,"N. S. Amoranto, Quezon City",14.6358,120.994
LTFRB_4467,3,"Sierra Madre / Sultan, Makati City, Manila",14.5808,121.053
LTFRB_1487,3,"Vicente G Cruz / Maria Clara Street Intersection, Manila",14.6172,120.99
LTFRB_2900,3,"DBP Ave, Taguig City, Manila, Manila",14.507,121.046
LTFRB_2902,3,"Food Terminal Incorporated, DBP Ave, Taguig City, Manila, Manila",14.5061,121.045
LTFRB_2935,3,"Andrews Ave / Sales Road Intersection, Lungsod ng Pasay, Manila",14.5174,121.019
LTFRB_4503,3,"J. Teodoro / 7th Ave West, Caloocan City, Manila",14.6474,120.983
LTFRB_4504,3,"Ung Siu Buddhist Temple, J. Teodoro / 6th Ave West, Caloocan City, Manila",14.6459,120.983
LTFRB_1330,3,"Apo, Quezon City",14.6211,121.002
LTFRB_4446,3,"MMDA Navotos Bus Terminal, Circumferential Road 4, Navotas City, Manila",14.651,120.948
LTFRB_4458,3,"West Service Rd, Muntilupa City, Manila",14.4228,121.043
LTFRB_1560,3,"Antonio Rivera, Manila",14.6074,120.974
LTFRB_1561,3,"Bambang / Yakal Intersection, Manila",14.6119,120.978
LTFRB_4638,3,"Esperanza Street, Makati City",14.5515,121.021
LTFRB_1575,3,"Dr. Jose Fabella Memorial Hospital, Felix Huertas, Manila",14.6069,120.984
LTFRB_1216,3,"Engineering / Manager Intersection, Quezon City",14.6739,121.023
LTFRB_2343,3,"Domestic Rd, Lungsod ng Pasay, Manila",14.5188,121.001
LTFRB_1569,3,"T. Mapua, Manila",14.607,120.981
LTFRB_3097,3,"McKinley Rd, Makati City, Manila",14.549,121.031
LTFRB_1578,3,"Dagupan / Arqueros Intersection, Manila",14.6165,120.974
LTFRB_615,3,"Topaz, Caloocan City",14.7223,121.039
LTFRB_4611,3,"Evergreen, Bacoor City",14.4129,120.982
LTFRB_3094,3,"McKinley Pkwy, Taguig City, Manila",14.5492,121.055
LTFRB_1600,3,"T. Mapua, Manila",14.6008,120.979
FORT_9,2,"Market! Market!, Taguig City",14.5471199465,121.0552918911
LTFRB_710,2,"Metrogate Market, Un named Road, Marilao",14.7752,121.019
LTFRB_4813,2,"R Mercado Street, Santa Maria",14.8199,120.971
LTFRB_739,2,"Salvador, Quezon City",14.7243,121.046
LTFRB_740,2,"Salvador / Encarnacion Intersection, Quezon City",14.7243,121.047
LTFRB_742,2,"Joshua / Daniel Intersection, Quezon City",14.7257,121.046
LTFRB_4815,2,"R Mercado Street, Santa Maria",14.8197,120.964
LTFRB_743,2,"Joshua / Amos Intersection, Quezon City",14.7255,121.045
LTFRB_4812,2,"R Mercado Street, Santa Maria",14.8185,120.975
LTFRB_4814,2,"R Mercado Street, Santa Maria",14.8198,120.967
LTFRB_4817,2,"M de Leon Street, Santa Maria",14.8208,120.962
LTFRB_851,2,"Fairlane / Dahlia Intersection, Quezon City",14.6999,121.067
LTFRB_803,2,"Ascencion Avenue / Zagala Intersection, Quezon City",14.7146,121.067
LTFRB_4820,2,"North Luzon Expressway, Balagtas",14.8155,120.935
LTFRB_5010,2, Biñan PNR,14.331014363,121.0814595222
FORT_10,2,"One Parkade, Taguig City",14.5497369219,121.0500991344
FORT_11,2,"Fort Victoria, Taguig City",14.5476573637,121.0459551215
LTFRB_689,2,"Un named Road near El- Camino, City of Meycauayan",14.7653,121.002
LTFRB_558,2,"Mahogany / Castle Spring Avenue, Caloocan City",14.748,121.049
LTFRB_4976,2,Taft Ave MRT,14.5376,121.001
FORT_1,2,"McKinley Parkway, Taguig City",14.5454427813,121.046859026
STOP_880847,2,North Avenue MRT,14.6517695249,121.0323429108
LTFRB_4988,2,Tutuban PNR,14.6113047664,120.9731197357
FORT_8,2,"University Parkway, Taguig City",14.5515386707,121.0567939281
LTFRB_4929,2,"Mindanau Avenue, Caloocan City",14.7313,121.063
LTFRB_902,2,"Un- named Road, Rodriguez",14.7532,121.137
LTFRB_609,2,"Emerald / Diamond Intersection, Caloocan City",14.7259,121.037
LTFRB_501,2,"Langit Road / Luwalhati Street Intersection, Caloocan City",14.7731,121.054
LTFRB_648,2,"Lakandula / Sumakwel Intersection, Valenzuela City",14.7429,121.038
LTFRB_729,2,"Buenmar Drive, Quezon City",14.7212,121.039
LTFRB_491,2,"Tatak Kubo, Caloocan City",14.7708,121.052
LTFRB_4910,2,"Gov W Pascual Ave, Malabon City",14.6703,120.96
LTFRB_4911,2,"Gov W Pascual Ave, Malabon City",14.6688,120.962
LTFRB_492,2,"Bagong Silang High School, Tatak Kubo, Caloocan City",14.7712,121.05
LTFRB_780,2,"Dela Costa Avenue, Calcoocan City",14.7487,121.073
LTFRB_513,2,"Kalayaan Elementary School, Langit Road, Caloocan City",14.7814,121.032
LTFRB_781,2,"Dela Costa Avenue, Calcoocan City",14.7473,121.074
FORT_6,2,"HSBC, Taguig City",14.5534338661,121.0485649109
LTFRB_736,2,"Jordon Subd, Quezon City",14.7235,121.043
LTFRB_610,2,"Gold / Platinum Intersection, Caloocan City",14.7244,121.036
LTFRB_614,2,"Topaz, Caloocan City",14.7239,121.038
LTFRB_616,2,"Ramirez, Caloocan City",14.7235,121.04
LTFRB_4927,2,"Mindanau Avenue, Caloocan City",14.7229,121.054
LTFRB_649,2,"Lapu-Lapu / Sumakwel Intersection, Valenzuela City",14.7446,121.038
LTFRB_490,2,"Tatak Kubo / Langit Road Intersection, Caloocan City",14.7695,121.055
FORT_7,2,"Track 30th, Taguig City",14.5518398261,121.0508555174
LTFRB_489,2,"Rhexan Academy, Langit Road, Caloocan City",14.7714,121.056
LTFRB_738,2,"Jordon Subd / Misa Intersection, Quezon City",14.7242,121.045
FORT_3,2,"Net One, Taguig City",14.5503132755,121.0458934307
FORT_4,2,"Net Cube, Taguig City",14.5534027123,121.0465210676
LTFRB_4928,2,"Mindanau Avenue, Caloocan City",14.7254,121.057
LTFRB_668,2,"Malhacan Road / North Luzon Expressway Intersection, City of Meycauayan",14.7448,120.972
LTFRB_598,2,"Kabatuhan, Caloocan City",14.7407,121.007
LTFRB_508,2,"Un named Road near Langit Road, Caloocan City",14.7789,121.035
LTFRB_978,2,"J.P Rizal / Gen. Villamor Intersection, Quezon City",14.6961,121.11
LTFRB_4831,2,"M H del Pilar Street, Rodriguez",14.7303,121.185
LTFRB_831,2,"Sforza, Quezon City",14.7253,121.06
LTFRB_776,2,"St Mary Goretti School, Katmon, Calcoocan City",14.7564,121.068
LTFRB_777,2,"Dela Costa Avenue, Calcoocan City",14.7488,121.068
LTFRB_650,2,"Magat-Salamat, Valenzuela City",14.7435,121.037
LTFRB_783,2,"Un named Road near Dela Costa Avenue, Calcoocan City",14.7483,121.075
LTFRB_488,2,City of San Jose del Monte,14.7676,121.06
LTFRB_4811,2,"R Mercado Street, Santa Maria",14.8161,120.977
LTFRB_4944,2,Baclaran LRT,14.5339,120.998
LTFRB_4805,2,"Sta Maria Tungkong Mangga Road, Santa Maria",14.8139,120.979
LTFRB_2809,2,"C Arellano St / G Araneta St Intersection, Muntinlupa City, Manila",14.3826,121.023
LTFRB_2399,2,"Ninoy Aquino International Airport, Departures Ramp, Lungsod ng Pasay, Manila",14.509,121.012
LTFRB_2398,2,"Parking Exit Rd / Parking Exit Rd Intersection, Lungsod ng Pasay, Manila",14.5107,121.009
LTFRB_235,2,"Tangos Elementary School, M. Naval, City of Navotas",14.6732,120.935
LTFRB_2347,2,"Conrad's Cafre and Grill, Domestic Rd, Lungsod ng Pasay, Manila",14.5263,121.0
LTFRB_2346,2,"Domestic Rd, Lungsod ng Pasay, Manila",14.5244,121.001
LTFRB_2345,2,"Domestic Rd, Lungsod ng Pasay, Manila",14.5226,121.001
LTFRB_2344,2,"Domestic Rd, Lungsod ng Pasay, Manila",14.5208,121.001
LTFRB_234,2,"Gov. Pascual / E. Pascual Intersection,  City of Navotas",14.672,120.935
LTFRB_233,2,"San Roque Parish Church, Gov. Pascual, City of Navotas",14.6714,120.938
LTFRB_2287,2,"BIR Rd, Quezon City, Manila",14.6417,121.046
LTFRB_2281,2,"Scout Chuatoco / S AA Intersection, Quezon City, Manila",14.6292,121.022
LTFRB_2280,2,"St Mary's College, Panay Ave, Quezon City, Manila",14.635,121.025
LTFRB_2279,2,"Panay Ave, Quezon City, Manila",14.6331,121.022
LTFRB_2275,2,"UP Main Library, Quezon City, Manila",14.6539,121.07
LTFRB_2274,2,"Roxas Ave, Quezon City, Manila",14.6539,121.068
LTFRB_2270,2,"Laurel Ave / Apacible St Intersection, Quezon City, Manila",14.6594,121.07
LTFRB_2268,2,"UP Film Institue, Osmeña Ave, Quezon City, Manila",14.6561,121.067
LTFRB_2420,2,"Tirona Hwy, Bacoor City, Manila",14.4459,120.95
LTFRB_2464,2,"Emilio Aguinaldo Hwy, Silang, Manila",14.2502,120.976
LTFRB_2559,2,"Avenida Rizal / Humabon Street Intersection, Bacoor City, Manila",14.3964,120.969
LTFRB_2706,2,"Corporate Ave / Parkway St Intersection, Muntinlupa City, Manila",14.4151,121.038
LTFRB_2756,2,"Halang Rd, Biñan City, Manila",14.3381,121.069
LTFRB_2755,2,"Halang Rd, Biñan City, Manila",14.3367,121.066
LTFRB_2754,2,"Halang Rd, Biñan City, Manila",14.3357,121.063
LTFRB_2753,2,"Halang Rd, Biñan City, Manila",14.3345,121.06
LTFRB_2752,2,"Halang Rd, Biñan City, Manila",14.3334,121.057
LTFRB_2742,2,"South Luzon Expressway, Biñan City, Manila",14.2796,121.091
LTFRB_2732,2,"South Luzon Expressway, Biñan City, Manila",14.3332,121.053
LTFRB_2705,2,"Corporate Ave / Commerce Ave Intersection, Muntinlupa City, Manila",14.4186,121.038
LTFRB_2596,2,"Mabuhay Commercial / Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.3201,120.985
LTFRB_2704,2,"Queen's Main Ave, Bacoor City, Manila",14.3947,120.989
LTFRB_2703,2,"Queen's Land St / Area ""A"" Rd INtersection, Bacoor City, Manila",14.398,120.991
LTFRB_2700,2,"M Gawaran Ave, Bacoor City, Manila",14.4029,120.996
LTFRB_2677,2,"Vector Two, Northgate Ave, Muntinlupa City, Manila",14.4258,121.039
LTFRB_2676,2,"The Haven for Women, Filinvest Ave, Las Piñas City, Manila",14.4248,121.037
LTFRB_2611,2,"Un-named Road, Lungsod ng Dasmariñas, Manila",14.324,120.967
LTFRB_2610,2,"Dasmarinas Elementary School, Block B Extension, Lungsod ng Dasmariñas, Manila",14.3225,120.971
LTFRB_2258,2,"BIR Rd, Quezon City, Manila",14.6449,121.042
LTFRB_2257,2,"BIR Rd, Quezon City, Manila",14.643,121.044
LTFRB_2239,2,"P. Tuazon Blvd / Kalantiaw, Quezon City, Manila",14.6222,121.065
LTFRB_211,2,"Sacristan / F. Sevilla Street Intersection, Malabon City",14.6588,120.95
LTFRB_2141,2,"Natib, Quezon City, Manila",14.6185,121.047
LTFRB_2138,2,"N.Domingo, San Juan, Manila",14.6123,121.037
LTFRB_2135,2,"Dona Juana S. Rodriguez Ave, Quezon City, Manila",14.6136,121.032
LTFRB_2134,2,"6th / Dona Juana S. Rodriguez Ave, Quezon City, Manila",14.6157,121.031
