origin,origin_stop_name,destination,dest_stop_name,travel_time_formatted,num_transfers,path_length_stops,travel_time_seconds
LTFRB_3212,"Capt. Henry P. Javier / St.Martin Intersection, Pasig City, Manila",LTFRB_717,"Paso de Blas, Valenzuela City",01:43:52,10,81,6232.0
LTFRB_3386,"Manila Road East / Talisay Intersection, Taytay, Manila",LTFRB_3439,"Ortigas Avenue Extension, Cainta, Manila",00:24:49,1,20,1489.0
LTFRB_1879,"Pedro Gil, Manila",LTFRB_4735,"Road 10, Quezon City",00:55:15,10,40,3315.0
LTFRB_1102,"Congressional Avenue / San Miguel Intersection, Quezon City",LTFRB_3821,"Opal St / Diamond St Intersection, Marikina City, Manila",00:52:16,4,41,3136.0
LTFRB_1757,"Tramo, Lungsod ng Pasay",LTFRB_312,"C. Cordero Street / 4th Avenue West Intersection, Caloocan City",01:10:09,9,44,4209.0
LTFRB_3171,"Reliance St, Mandaluyong City, Manila",LTFRB_4213,"Epifanio de los Santos Av / Aurora Blvd, Quezon City, Manila",00:29:00,3,25,1740.0
LTFRB_11,"Our Lady Manaoag College/ ELCO Lumber Corp., MacArthur Highway, Balagtas",LTFRB_1743,"Taft Ave, Lungsod ng Pasay",02:46:44,15,113,10004.0
LTFRB_2009,"South Ave / Pablo Ocampo Sr. Extension, Makati City, Manila",LTFRB_261,"Dagohoy, Malabon City",01:09:32,9,41,4172.0
LTFRB_4443,"Emaculate Conception Cathedral Parish, Vancouver / Lantana St, Quezon City, Manila",LTFRB_4640,"Salcedo, Makati City",00:59:23,12,47,3563.0
LTFRB_1003,"St Peter Chapels, Commonwealth Avenue, Quezon City",LTFRB_1707,"Vicente Sotto, Lungsod ng Pasay, Manila",01:26:02,16,61,5162.0
LTFRB_154,"J. P Rizal / Pantay - Bituin Intersection, Obando",LTFRB_3023,"Dr Sixto Antonio Ave, Pasig City, Manila",02:11:46,16,88,7906.0
LTFRB_2448,"Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila",LTFRB_539,"Camarin Road, Caloocan City",04:34:47,19,185,16487.0
LTFRB_2878,"National Hwy, Muntinlupa City, Manila",LTFRB_4998,Pandacan PNR,Infinite,-1,0,inf
LTFRB_1365,"Santo Domingo Church, Quezon Avenue, Quezon City",LTFRB_4562,"Daang Reyna, Montinlupa City",02:44:08,17,69,9848.0
LTFRB_1280,"Del Monte Avenue / Malac Intersection, Quezon City",LTFRB_3456,"Manila East Rd, Tatay, Manila",01:35:56,11,78,5756.0
LTFRB_1528,"Oroquieta, Manila",LTFRB_2198,"Kamias Rd / Anonas Extension Intersection, Quezon City, Manila",00:40:22,5,32,2422.0
LTFRB_4238,"Epifanio de los Santos Av, Makati City, Manila",LTFRB_796,"Ascencion Avenue / La Naval Intersection, Quezon City",02:11:04,9,85,7864.0
LTFRB_2697,"GSIS Rd, Bacoor City, Manila",LTFRB_4972,Guadalupe MRT ,01:49:33,8,69,6573.0
LTFRB_1195,"Quirino Highway / Rodriguez Drive Intersection, Quezon City",LTFRB_3591,"Sumulong Hwy, Antipolo City, Manila",01:53:39,8,92,6819.0
LTFRB_1668,"Marcelo H. del Pilar / Salas Intersection, Manila",LTFRB_3160,"M. Concepcion Ave / F. Angeles Intersection, Pasig City, Manila",00:52:06,5,38,3126.0
LTFRB_2633,"Manuel L. Quezon, Muntinlupa City, Manila",LTFRB_750,"Quirino Highway, Calcoocan City",03:26:00,25,106,12360.0
LTFRB_1280,"Del Monte Avenue / Malac Intersection, Quezon City",LTFRB_777,"Dela Costa Avenue, Calcoocan City",01:27:31,14,64,5251.0
LTFRB_22,"Blue Castle Bar, Marilao",LTFRB_3554,"L. Sumulong Memorial Cir,  Antipolo City, Manila",03:30:00,27,177,12600.0
LTFRB_1474,"Lacson Avenue, Manila",LTFRB_3839,"Bayan-Bayanan Ave, Marikina City, Manila",01:17:20,12,58,4640.0
LTFRB_1678,"Gen M Malvar / Luis Maria Guerero St Intersection, Manila",LTFRB_860,"Payatas Road, Quezon City",01:50:09,15,76,6609.0
LTFRB_1970,"Makati Ave / Ayala Avenue Intersection, Makati City, Manila",LTFRB_4436,"Maryland / New York City Ave, Quezon City, Manila",00:51:04,5,39,3064.0
LTFRB_1005,"Social Science Institute, Commonwealth Avenue, Quezon City",LTFRB_704,"Bahay Pare Road, City of Meycauayan",01:54:52,9,93,6892.0
LTFRB_1749,"Leveriza, Lungsod ng Pasay",LTFRB_3348,"Eastgate Ave, Taytay, Manila",01:39:59,13,56,5999.0
LTFRB_4176,"North Luzon Expressway, Marilao, Manila",LTFRB_4717,"Santo Nino Street, Antipolo",03:00:14,20,143,10814.0
LTFRB_1038,"Tandang Sora / Demetria Reynaldo Intersection, Quezon City",LTFRB_1630,"Bonifacio Drive, Manila",01:21:07,13,60,4867.0
LTFRB_2516,"Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila",LTFRB_576,"Camarin Road, Caloocan City",04:23:34,15,178,15814.0
LTFRB_1896,"Nagtahan Bridge, Manila",LTFRB_3200,"Ortigas Ave, Pasig City, Manila",00:51:17,5,26,3077.0
LTFRB_1039,"Congressional Avenue Extension, Quezon City",LTFRB_2390,"Dr A. Santos Ave / President's Ave Intersection, Parañaque City, Manila",02:21:38,14,83,8498.0
LTFRB_1685,"President Quirino Ave / Madre Ignacia Intersection, Manila",LTFRB_2014,"J.P. Rizal Ave / M.L Quezon Intersection, Makati City, Manila",00:27:17,6,16,1637.0
LTFRB_4163,"North Luzon Expressway, Marilao, Manila",LTFRB_809,"Regalado Highway, Quezon City",01:39:23,9,70,5963.0
LTFRB_2226,"J.P. Rizal, Quezon City, Manila",LTFRB_2642,"Alabang-Zapote Road, Muntinlupa City, Manila",02:15:11,15,73,8111.0
LTFRB_1189,"Roxas, Quirino Highway, Quezon City",LTFRB_91,"MacArthur Highway / San Francisco, MacArthur Highway, Karuhatan, Valenzuela City",00:41:43,3,32,2503.0
LTFRB_1083,Road 1 / A27 Intersection Quezon City,LTFRB_1608,"Dasmariñas / Juan Luna Intersection, Manila",00:57:39,10,49,3459.0
LTFRB_1998,"Don Chino Roces Avenue, Makati City, Manila",LTFRB_3441,"Ortigas Avenue Extension, Cainta, Manila",01:07:46,9,47,4066.0
LTFRB_2970,"M. L. Quezon St / Magsaysay Rd Intersection, Taguig City, Manila",LTFRB_4944,Baclaran LRT,Infinite,-1,0,inf
LTFRB_1462,"Tomas Mapua / Camarines Intersection, Manila",LTFRB_2658,"Unilever, Alabang-Zapote Road, Las Piñas City, Manila",01:54:00,12,67,6840.0
LTFRB_350,"d E. Marcos Highway / Herbosa Intersection, Velasquez, Tondo",LTFRB_4691,"Gregorio Araneta Ave, Quezon City",00:38:14,6,29,2294.0
LTFRB_1232,"Congressional Avenue, Quezon City",LTFRB_3423,"Riverside Dr, Pagis City, Manila",01:20:32,12,69,4832.0
LTFRB_3570,"J.P. Rizal St, Antipolo City, Manila",LTFRB_431,"Un-named Road, City of San Jose del Monte",03:13:49,10,138,11629.0
LTFRB_2500,"Don Placido Campos Ave / Emilio Aguinaldo Hwy Intersection, Lungsod ng Dasmariñas, Manila",LTFRB_3999,"Santa Maria San Jose Rd, Santa Maria, Manila",05:53:10,15,249,21190.0
LTFRB_2536,"Molino Rd, Bacoor City, Manila",LTFRB_833,"Belfast / SM Fairview Intersection, Quezon City",03:13:51,17,128,11631.0
LTFRB_4073,"Unnamed Road, City of San Jose del Monte, Manila",LTFRB_4746,"R Humabon, Quezon City",Infinite,-1,0,inf
LTFRB_1195,"Quirino Highway / Rodriguez Drive Intersection, Quezon City",LTFRB_2486,"Emilio Aguinaldo Hwy, Imus, Manila",02:47:18,16,94,10038.0
LTFRB_2429,"Emilio Aguinaldo Hwy, Imus, Manila",LTFRB_4431,"Mindanao Av, Quezon City, Manila",02:59:45,12,118,10785.0
LTFRB_267,"Angelus Funeral Home, Samson Road, Caloocan City",LTFRB_5009,Pacita Complex PNR,Infinite,-1,0,inf
LTFRB_2494,"Emilio Aguinaldo Hwy, Imus, Manila",LTFRB_3259,"Mercedes Ave, Pasig City, Manila",03:01:54,14,127,10914.0
LTFRB_3565,"General Luna St, Antipolo City, Manila",LTFRB_657,North Luzon Expressway / Dulalia Intersection Valenzuela City,02:40:30,17,134,9630.0
LTFRB_1247,"Dangay / Bansalangin Intersection, Quezon City",LTFRB_580,"Camarin Road near Gemini Interserction, Caloocan City",00:57:29,8,44,3449.0
LTFRB_3082,"4th Avenue, Taguig City, Manila",LTFRB_4031,"Quirino Highway, City of San Jose del Monte, Manila",03:31:27,19,156,12687.0
LTFRB_3388,"Rodriguez Ave, Taytay, Manila",LTFRB_3797,"Mayor Gil Fernando Ave, Marikina City, Manila",00:43:57,3,27,2637.0
LTFRB_2110,"Teodoro Gener / Kamuning Rd, Quezon City, Manila",LTFRB_2767,"Governor's Drive / Congressional Rd Intersection, Carmona, Manila",03:22:46,13,107,12166.0
LTFRB_1496,"Halcon / Espana Boulevard Intersection, Manila",LTFRB_1971,"Paseo de Roxas / Ayala Avenue Intersection, Makati City, Manila",00:50:12,7,28,3012.0
LTFRB_4554,"Daang Reyna, Montinlupa City",LTFRB_848,"Regalado / Pontiac Intersection, Quezon City",03:54:21,16,138,14061.0
LTFRB_2154,"Ortigas Ave / Columbia Intersection, Manila",LTFRB_565,"Zabarte Road / Zabarte Ext. Intersection, Caloocan City",01:40:03,14,69,6003.0
LTFRB_3366,"E Bank Rd, Pasig City, Manila",LTFRB_3821,"Opal St / Diamond St Intersection, Marikina City, Manila",00:39:52,3,32,2392.0
LTFRB_2621,"Alabang-South Station Ramp, Muntinlupa City, Manila",LTFRB_4775,"Glen T de Leon, Valenzuela City",Infinite,-1,0,inf
LTFRB_2329,"Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila",LTFRB_2850,"National Hwy, San Pedro, Manila",01:59:20,8,55,7160.0
LTFRB_221,"Governor Pascual, City of Navotas",LTFRB_3639,"Marcos Hwy, Antipolo City, Manila",02:21:28,13,112,8488.0
LTFRB_172,"J. P Rizal, Obando",LTFRB_2886,"South Luzon Expressway, Taguig City, Manila",02:24:26,16,79,8666.0
LTFRB_1154,"Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",LTFRB_3929,"Norzagaray-Santa Maria Rd, Santa Maria, Manila",02:17:50,3,109,8270.0
LTFRB_4029,"Dr Eduardo V. Roquero Sr. Rd, City of San Jose del Monte, Manila",LTFRB_4412,"N. Western St / Service Rd, San Juan, Manila",03:05:12,18,143,11112.0
LTFRB_2434,"Emilio Aguinaldo Hwy / Anabu Kostal Rd Intersection, Imus, Manila",LTFRB_3448,"Ortigas Avenue Extension, Tatay Manila",03:03:29,14,125,11009.0
LTFRB_3027,"Dr Sixto Antonio Ave, Pasig City, Manila",LTFRB_4751,"Balagtas, Quezon City",Infinite,-1,0,inf
LTFRB_2363,"Ninoy Aquino Ave, Parañaque City, Manila",LTFRB_3747,"J. P. Rizal St / R. Santos ntersection, Marikina City, Manila",01:56:59,17,79,7019.0
LTFRB_2955,"Manuel L. Quezon, Manila",LTFRB_433,"FMA Private Garden Resort, Un-named Road, City of San Jose del Monte",03:58:20,22,176,14300.0
LTFRB_2803,"NBP Plaza Basketball Court, Bilibid Rd, Muntinlupa City, Manila",LTFRB_951,"Gen. A Luna, San Mateo",03:05:18,11,140,11118.0
LTFRB_4114,"San Jose del Monte - Marilao Rd, Marilao, Manila",LTFRB_58,"ET Pacific, MacArthur Highway, City of Meycauayan",01:34:01,4,74,5641.0
LTFRB_1411,"Andres Bonifacio / Lunas Intersection, Quezon City",LTFRB_557,"Mahogany, Caloocan City",01:16:31,7,63,4591.0
LTFRB_1643,"Padre Burgos St / Anda Intersection, Manila",LTFRB_3733,"Amang Rodriguez Ave, Pasig City, Manila",01:08:50,11,49,4130.0
LTFRB_3916,"Norzagaray-Santa Maria Rd, Santa Maria, Manila",LTFRB_975,"J.P Rizal, Quezon City",02:52:34,14,117,10354.0
LTFRB_1757,"Tramo, Lungsod ng Pasay",LTFRB_1880,"San Gregorio Bridge, Manila",00:34:23,3,18,2063.0
LTFRB_608,"Topaz / Ruby Intersection, Caloocan City",LTFRB_928,"Gen. A Luna / E Delos Angeles Street Intersection, San Mateo",01:29:11,11,63,5351.0
LTFRB_1458,"Jose Abad Santos Avenue, Quezon City",LTFRB_2694,"Alvarez Extension, Las Piñas City, Manila",02:19:13,15,88,8353.0
LTFRB_3423,"Riverside Dr, Pagis City, Manila",LTFRB_4471,"Ortigas Ave Extension, Antipolo City, Manila",00:39:20,4,40,2360.0
LTFRB_2151,"Ortigas Ave, San Juan, Manila",LTFRB_52,MacArthur Highway / Banga - Tugatog Road Intersection City of Meycauayan,01:49:07,13,67,6547.0
LTFRB_2489,"Emilio Aguinaldo Hwy, Imus, Manila",LTFRB_4460,"Epifanio de los Santos Ave / Lions Rd, Makati City, Manila",02:08:31,8,85,7711.0
LTFRB_168,"Tawiran Road, Obando",LTFRB_2715,"Estanislao St / South Luzon Expressway Intersection, Muntinlupa City, Manila",03:36:42,20,116,13002.0
LTFRB_3706,"Felix Ave, Cainta, Manila",LTFRB_4413,"Greenhills Shopping Centre, Service Rd, San Juan, Manila",00:56:42,12,39,3402.0
LTFRB_1842,"Ramon Magsaysay Blvd, Manila",LTFRB_4719,"Gen Ordonez Ave, Marikina City",00:58:12,7,37,3492.0
LTFRB_4689,"Gregorio Araneta Ave, Quezon City",LTFRB_69,"Ign Pharmacy, MacArthur Highway, Dalandanan, Valenzuela City",00:51:04,3,35,3064.0
LTFRB_1205,"Tanding Sora Avenue, Quezon City",LTFRB_2511,"Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila",04:07:55,23,144,14875.0
LTFRB_3191,"Ortigas Ave, Pasig City, Manila",LTFRB_371,"Angels Home Learning School, Juan Luma, Manila",01:04:40,12,33,3880.0
LTFRB_1816,"G Tuazon / Union Civica Intersection, Manila",LTFRB_4322,"Bautista / Arellano Ave, Makati City, Manila",00:39:14,8,26,2354.0
LTFRB_1889,"Palumpong / Beata Intersection, Manila",LTFRB_356,"Emilio Jacinto Elementary School, Velasquez, Tondo",00:34:02,6,25,2042.0
LTFRB_3139,"San Jose Street, Makati City, Manila",LTFRB_4116,"San Jose del Monte - Marilao Rd, Marilao, Manila",02:39:05,10,123,9545.0
LTFRB_3825,"E Rodriguez Ave, Marikina City, Manila",LTFRB_882,"Payatas Road, Rodriguez",01:03:46,4,55,3826.0
LTFRB_327,"2th Avenue West, Teodoro, Caloocan City",LTFRB_3476,"Un- named road, Teresa, Manila",02:42:04,16,129,9724.0
LTFRB_4167,"North Luzon Expressway, Marilao, Manila",LTFRB_637,"Genteral Luis / ITC Road Intersection, Caloocan City",01:06:26,1,48,3986.0
LTFRB_1928,"Dela Rosa Street / Don Chino Roces Avenue Intersection, Makati City",LTFRB_2983,"Gen. Luna St / Levi B. Mariano Ave Intersection, Taguig City, Manila",00:49:17,7,33,2957.0
LTFRB_1938,"M. dela Cruz St, Lungsod ng Pasay, Manila",LTFRB_3246,"Balderama, Pasig City, Manila",01:04:13,10,45,3853.0
LTFRB_2752,"Halang Rd, Biñan City, Manila",LTFRB_4138,"San Jose del Monte - Marilao Rd, Marilao, Manila",04:27:29,20,153,16049.0
LTFRB_2383,"Dr A. Santos Ave / Vitalez Intersection, Parañaque City, Manila",LTFRB_3084,"4th Avenue / 30th Street Intersection, Taguig City, Manila",01:18:36,7,44,4716.0
LTFRB_3339,"Baytown, Angono, Manila",LTFRB_4705,"M H Del Pilar St, Pasig City",01:08:04,4,53,4084.0
LTFRB_3425,"Ortigas Ave, Pagis City, Manila",LTFRB_4968,Santolan MRT,01:01:35,9,37,3695.0
LTFRB_1949,"Epifanio de los Santos Avenue, Lungsod ng Makati, Manila",LTFRB_288,"Pagamutang Bayan Ng Malabon, Dagat- Dagatan Avenue, Caloocan City",01:17:43,8,51,4663.0
LTFRB_1919,"Rockefeller / Edison Intersection, Makati City",LTFRB_4086,"San Jose del Monte - Marilao Rd, City of San Jose del Monte, Manila",03:05:31,10,142,11131.0
LTFRB_2351,"Quirino Ave / Lopez de Leon Intersection, Parañaque City, Manila",LTFRB_4549,"Daang Reyna, Montinlupa City",01:58:53,4,82,7133.0
LTFRB_438,"Quirino Highway, City of San Jose del Monte",LTFRB_4489,"Padre Burgos St / Taft Ave, Manila",02:44:18,13,117,9858.0
LTFRB_1615,"Rizal Avenue, Manila",LTFRB_332,"President Ferdinand E. Marcos Highway, Tondo",00:37:08,3,25,2228.0
LTFRB_1339,"D Tuazon, Quezon City",LTFRB_3445,"Ortigas Avenue Extension, Cainta, Manila",01:26:51,10,61,5211.0
LTFRB_2793,"Congressional Rd,  General Mariano Alvarez, Manila",LTFRB_930,"Gen. A Luna, San Mateo",04:41:24,14,199,16884.0
LTFRB_2026,"Countryside  / E.Pantaleon Intersection, Makati City, Manila",LTFRB_2881,"National Hwy, Muntinlupa City, Manila",01:58:12,9,51,7092.0
LTFRB_2739,"South Luzon Expressway, Biñan City, Manila",LTFRB_776,"St Mary Goretti School, Katmon, Calcoocan City",04:51:24,28,153,17484.0
LTFRB_3065,"Carlos P. Garcia Ave, Taguig City, Manila",LTFRB_4621,"Jerusalem, Paranaque City",Infinite,-1,0,inf
EDSA_13,EDSA Carousel Bus Stop - Roxas Boulevard,LTFRB_47,"PWRHAUZ Ministries Inc., Malhacan Road, City of Meycauayan",Infinite,-1,0,inf
LTFRB_1436,"Tiago, Quezon City",LTFRB_2258,"BIR Rd, Quezon City, Manila",00:37:45,9,30,2265.0
LTFRB_4630,"Multinational Avenue, Paranaque City",LTFRB_4970,Shaw MRT ,00:34:42,5,16,2082.0
LTFRB_1062,"Mindanao Avenue, Quezon City",LTFRB_2308,"Manila-Cavite Expressway, Parañaque City, Manila",01:47:25,16,73,6445.0
LTFRB_185,Don Bastilio Bautista Boulevard / Gov. Andres Gabriel Intersection Malabon City,LTFRB_4948,Vito Cruz LRT,Infinite,-1,0,inf
LTFRB_4046,"Unnamed Road Near Quirino Highway, City of San Jose del Monte, Manila",LTFRB_4623,"Jerusalem Extension, Sacred Heart School, Paranaque City",Infinite,-1,0,inf
LTFRB_2223,"Quirino Memorial Medical Cener, J.P. Rizal Street, Quezon City, Manila",LTFRB_3047,"Caruncho, Pasig City, Manila",00:50:52,8,46,3052.0
LTFRB_2520,"Molino Rd, Bacoor City, Manila",LTFRB_4362,"Katipunan Ave, Quezon City, Manila",02:17:00,14,80,8220.0
LTFRB_1673,"A.Mabini, Manila",LTFRB_2983,"Gen. Luna St / Levi B. Mariano Ave Intersection, Taguig City, Manila",01:07:38,11,43,4058.0
LTFRB_1106,"Banlat Road / Ambuklao Intersection, Quezon City",LTFRB_539,"Camarin Road, Caloocan City",01:05:23,9,54,3923.0
LTFRB_1364,"Quezon Avenue, Quezon City",LTFRB_241,"M. D Del Pilar, Malabon City",01:01:34,8,52,3694.0
LTFRB_3861,"Lawaan St, Marikina City, Manila",LTFRB_495,"Sto. Nino Parish, Old Zabarte, Caloocan City",01:38:33,7,63,5913.0
LTFRB_1370,"Quezon Avenue / Roosevelt Avenue Intersection, Quezon City",LTFRB_898,"Mayon Avenue, Rodriguez",01:44:51,6,89,6291.0
LTFRB_4141,"San Jose del Monte - Marilao Rd / North Luzon Expressway, Marilao, Manila",LTFRB_940,"Gen. A Luna, San Mateo",02:24:41,15,98,8681.0
LTFRB_2599,"Church of Jesus Chris Latter day Saints, Congressional Rd, Lungsod ng Dasmariñas, Manila",LTFRB_480,"Malaria Road, City of San Jose del Monte",04:50:04,21,182,17404.0
LTFRB_4181,"Congressional Rd / Rizal Av, General Mariano Alvarez, Manila",LTFRB_971,"J.P Rizal, Quezon City",04:18:46,17,184,15526.0
LTFRB_1525,"Claro M. Recto Ave / Quezon Blvd Intersection, Manila",LTFRB_611,"Gold / Silver Intersection, Caloocan City",01:16:51,7,61,4611.0
LTFRB_3108,"Kalayaan Ave, Taguig City, Manila",LTFRB_4197,"MMDA EDSA-Central Terminal Bus Station Northbound, Quezon City, Manila",00:53:34,4,49,3214.0
LTFRB_4239,"Epifanio de los Santos Av, Makati City, Manila",LTFRB_704,"Bahay Pare Road, City of Meycauayan",02:37:29,13,117,9449.0
LTFRB_1559,"C. La Torre / Antonio Rivera Intersection., Manila",LTFRB_3853,"Lilac St, Marikina City, Manila",01:39:59,15,79,5999.0
LTFRB_1035,"Tandang Sora / Manguiat Intersection, Quezon City",LTFRB_562,"Bernardo General Hospital, Zabarte Road, Caloocan City",00:56:18,7,44,3378.0
LTFRB_3690,"Marcos Hwy, Antipolo City, Manila",LTFRB_921,"Montalban Church, Daang Hari Streeet Intersection, Rodriguez",01:09:39,4,58,4179.0
LTFRB_1890,"Beata, Manila",LTFRB_2537,"Molino Rd, Bacoor City, Manila",01:50:20,7,66,6620.0
LTFRB_3872,"International Centre of Information Technology Education, Pasig City, Manila",LTFRB_4237,"MRT-3 Magallanes Station, EDSA, Makati City, Manila",00:59:24,11,35,3564.0
LTFRB_1972,"Paseo de Roxas, Makati City, Manila",LTFRB_4643,"Jollibee, Makati Ave, Makati City",00:05:38,2,5,338.0
FORT_9,"Market! Market!, Taguig City",LTFRB_1092,"Congressional Avenue, Quezon City",01:43:25,9,68,6205.0
LTFRB_1342,"N. S. Amoranto Sr. Avenue, Quezon City",LTFRB_4817,"M de Leon Street, Santa Maria",Infinite,-1,0,inf
LTFRB_210,"Sacristan / C. Arellano Road Intersection, Malabon City",LTFRB_3556,"C. Lawis St,  Antipolo City, Manila",02:33:57,22,130,9237.0
LTFRB_2309,"Manila-Cavite Expressway, Parañaque City, Manila",LTFRB_4091,"San Jose del Monte - Marilao Rd, City of San Jose del Monte, Manila",03:20:59,11,144,12059.0
LTFRB_1160,"5th Street / Macbagdal Intersection, Caloocan City",LTFRB_552,"St Claire College of Caloocan, Zabarte Road, Caloocan City",01:11:16,7,59,4276.0
LTFRB_1100,"Congressional Avenue, Quezon City",LTFRB_71,"Inglesia Ni Cristo, MacArthur Highway, Dalandanan, Valenzuela City",01:06:19,5,48,3979.0
LTFRB_41,"St Mary's College, MacArthur Highway, City of Meycauayan",LTFRB_4527,"Governer's Drive, Langkaan Chrurch, Dasmarinas City",04:30:12,28,170,16212.0
LTFRB_1077,"SM Hypermarket, North Avenue, Quezon City",LTFRB_2495,"Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila",03:12:09,18,116,11529.0
LTFRB_1650,"A F. Torres, Manila",LTFRB_4632,"A. Luna, Barangay 29",00:31:50,5,17,1910.0
LTFRB_1030,"Tandang Sora, Quezon City",LTFRB_895,"Mayon Avenue, Rodriguez",01:39:33,4,90,5973.0
LTFRB_1048,"SM Cinema,Quirino Highway, Quezon City",LTFRB_2881,"National Hwy, Muntinlupa City, Manila",02:59:38,14,108,10778.0
LTFRB_620,"General Luis / Gold Intersection, Caloocan City",LTFRB_820,"Regalado Highway, Quezon City",00:27:22,4,23,1642.0
LTFRB_3505,"Alexandria Ave, Antipolo City, Manila",LTFRB_3960,"Norzagaray-Santa Maria Rd, Santa Maria, Manila",04:12:40,16,201,15160.0
LTFRB_3868,"Fortune Tobacco Corporation, Marikina City, Manila",LTFRB_4013,"Kristong Hari Catholic Church, City of San Jose del Monte, Manila",02:59:50,10,128,10790.0
LTFRB_1638,"Padre Burgos St / Padre Burgos Street Intersection, Manila",LTFRB_782,"Dela Costa Avenue / Mangga Intersection, Calcoocan City",01:54:18,14,83,6858.0
LTFRB_3038,"C. Raymundo Ave, Pasig City, Manila",LTFRB_3859,"Gen. B. G. Molina St, Marikina City, Manila",00:50:10,4,39,3010.0
LTFRB_1307,"Tinagan, Quezon City",LTFRB_2353,"Quirino Ave, Parañaque City, Manila",01:20:08,16,45,4808.0
LTFRB_2217,"Narra, Quezon City, Manila",LTFRB_4417,"Florida, San Juan, Manila",00:24:20,4,21,1460.0
LTFRB_1278,"Inaman / Corumi Intersection, Quezon City",LTFRB_1816,"G Tuazon / Union Civica Intersection, Manila",00:37:35,6,32,2255.0
LTFRB_1640,"Padre Burgos St, Manila",LTFRB_1814,"G Tuazon / Gerardo Intersection, Manila",00:23:11,4,16,1391.0
LTFRB_1628,"Bonifacio Drive, Manila",LTFRB_4130,"San Jose del Monte - Marilao Rd, Marilao, Manila",02:08:20,10,104,7700.0
LTFRB_1444,"Rizal Avenue / Mt Samat Intersection, Quezon City",LTFRB_3950,"Norzagaray-Santa Maria Rd, Santa Maria, Manila",02:48:03,8,145,10083.0
LTFRB_1082,"Amianan Motors Office, Road 1, Quezon City",LTFRB_3406,"Bonifacio Ave, Cainta, Manila",01:10:48,10,49,4248.0
LTFRB_3167,"Shaw College, Shaw Blvd, Manila",LTFRB_4409,"Greenhills Promenade Mall/Cinema, Missouri St, San Juan, Manila",00:20:59,5,17,1259.0
LTFRB_3687,"Marian Memorial Chapels, Marcos Hwy, Antipolo City, Manila",LTFRB_460,"Sta. Maria - Tungkong Mangga Rd, City of San Jose del Monte",02:06:33,9,79,7593.0
LTFRB_2193,"Albany, Quezon City, Manila",LTFRB_3273,"A. Sandoval Ave, Pasig City, Manila",01:03:00,7,54,3780.0
LTFRB_1083,Road 1 / A27 Intersection Quezon City,LTFRB_4442,"Eulogio Rodriguez Sr. Ave / Don Alfredo Egea, Quezon City, Manila",00:27:39,4,20,1659.0
LTFRB_163,"F. Balagtas, Obando",LTFRB_3266,"A. Sandoval Ave, Pasig City, Manila",02:44:22,16,129,9862.0
LTFRB_2017,"Guerrero / Makati Ave Intersection, Makati City, Manila",LTFRB_4256,"Governor's Dv, Dasmariñas City, Manila",02:54:12,15,110,10452.0
LTFRB_2243,"Kalayaan Ave, Quezon City, Manila",LTFRB_4645,"Kalayaan Avenue, Makati City",01:04:00,9,54,3840.0
LTFRB_1061,"Mindanao Avenue, Quezon City",LTFRB_2985,"M. Almeda, Taguig City, Manila",01:31:56,10,79,5516.0
LTFRB_1286,"Roosevelt Avenue / Baler Intersection, Quezon City",LTFRB_4972,Guadalupe MRT ,01:19:39,8,65,4779.0
LTFRB_1438,"New Antipolo / Oroquieta Intersection, Quezon City",LTFRB_3631,"Marcos Hwy, Antipolo City, Manila",02:06:18,15,94,7578.0
LTFRB_1263,"Old Samson Road, Quezon City",LTFRB_4234,"Epifanio de los Santos Av, Mandaluyong City, Manila",01:04:04,8,64,3844.0
LTFRB_1491,"Dapitan / Antonio Maceda Intersrction, Manila",LTFRB_1790,"Arlegui, Manila",00:17:26,2,14,1046.0
LTFRB_1441,"Ferdinand Blumentritt / Felix Huertas Intersection, Quezon City",LTFRB_19,"Mt. Carmel Medical Center, MacArthur Highway, Bocaue, Bulacan",01:40:31,9,81,6031.0
LTFRB_2816,"South Luzon Expressway, San Pedro, Manila",LTFRB_2958,"Adia Bagumbayan Manuel L. Quezon, Taguig City, Manila",01:19:20,5,46,4760.0
LTFRB_1801,"Arsenio H. Lacson Ave, Manila",LTFRB_463,"Grotto Driveway / Sta. Maria - Tungkong Mangga Rd Intersection, City of San Jose del Monte",02:12:20,19,86,7940.0
LTFRB_3935,"Norzagaray-Santa Maria Rd / Pulong Buhangin Balasing Catmon Rd, Santa Maria, Manila",LTFRB_4352,"Katipunan Ave, Quezon City, Manila",03:12:07,12,150,11527.0
LTFRB_1263,"Old Samson Road, Quezon City",LTFRB_4630,"Multinational Avenue, Paranaque City",01:16:36,14,55,4596.0
LTFRB_1632,"Antonio C. Delgado, Manila",LTFRB_841,"Commonwealth Avenue, Quezon City",01:31:16,13,64,5476.0
LTFRB_1048,"SM Cinema,Quirino Highway, Quezon City",LTFRB_4013,"Kristong Hari Catholic Church, City of San Jose del Monte, Manila",02:06:51,9,91,7611.0
