stop_id,closeness_centrality,stop_name,stop_lat,stop_lon
LTFRB_4346,0.00020209694024455672,"5th St / 6th Ave East, Caloocan City, Manila",14.6458,120.988
LTFRB_1871,0.00020204100677426282,"Pedro Gil / Felix Intersection, Manila",14.5798,121.006
LTFRB_400,0.00020201965297915575,"Wet Market, Juan Luma, Manila",14.6081,120.969
LTFRB_4507,0.0002019729779736025,"Rizal Ave / 7th Ave West, Caloocan City, Manila",14.6474,120.984
LTFRB_1607,0.00020196919751940595,"Prensa / Muelle Dela Industria Intersection, Manila",14.5962,120.973
LTFRB_1067,0.00020195692508484842,"Mindanao Avenue, Quezon City",14.6684,121.033
LTFRB_1493,0.00020190382850272424,"Dapitan / Maria Cristina ntersrction, Manila",14.6142,120.991
LTFRB_2150,0.0002019033236184335,"Ortigas Ave, San Juan, Manila",14.6016,121.047
LTFRB_4512,0.00020190227903826223,"3rd Ave East / M.H. Del Pilar St, Caloocan City, Manila",14.6417,120.984
LTFRB_326,0.00020189835325443072,"Teodoro, Caloocan City",14.6411,120.983
LTFRB_323,0.00020189664719640874,"3th Avenue West / Del Mundo Intersection, Caloocan City",14.6418,120.982
LTFRB_1872,0.00020189472356352853,"La Concordia College, Pedro Gil, Manila",14.5791,121.003
LTFRB_3176,0.0002018812939715823,"Pasig Blvd, Pasig City, Manila",14.5658,121.066
LTFRB_311,0.00020187725586948529,"DPWH, A. Del Mundo Street / 4th Avenue West Intersection, Caloocan City",14.6432,120.982
LTFRB_2064,0.00020186214052924089,"Mandaluyong City Medical Center, Boni Ave / Sto Rosario Intersection, Mandaluyong City, Manila",14.5763,121.035
LTFRB_1635,0.00020185182128057847,"Railroad Dr / 13th St Intersection, Manila",14.5903,120.97
LTFRB_4693,0.00020184517436375776,"Col. Bonny Serrano Ave, Quezon City",14.6097,121.043
LTFRB_1171,0.0002018272368334233,"Quirino Highway near Maximina Intersection, Quezon City",14.6648,121.004
LTFRB_1350,0.00020182601907594197,"N. S. Amoranto Sr. Avenue / Biak an Bato Intersection, Quezon City",14.6338,121.004
LTFRB_4330,0.00020181055483422898,"D Romualdez Sr / United Nations Ave, Manila",14.5837,120.988
LTFRB_1229,0.00020179844080432557,"Congressional Avenue, Quezon City",14.6652,121.028
LTFRB_4343,0.0002017891975516244,"5th Ave West / A Del Mundo St, Caloocan City, Manila",14.6446,120.982
LTFRB_4335,0.00020175630956991827,"United Nations Ave / Tanque, Manila",14.5847,120.992
LTFRB_4660,0.00020173408604314162,"J P Rizal, Mandaluyong City",14.5845,121.021
LTFRB_4508,0.00020171848817355904,"Rizal Ave / 8th Ave West, Caloocan City, Manila",14.6488,120.984
LTFRB_4505,0.00020171256248437513,"J. Teodoro / 5th Ave West, Caloocan City, Manila",14.6446,120.983
LTFRB_1148,0.000201712110686581,"General Tirona Intersection, Caloocan City",14.662,120.997
LTFRB_4347,0.00020170312728143552,"5th St / 7th Ave East, Caloocan City, Manila",14.6474,120.988
LTFRB_325,0.0002016949091222951,2th Avenue West / Del Mundo Intersection Caloocan City,14.6404,120.982
LTFRB_2265,0.00020168822041735982,"University Ave, Quezon City, Manila",14.6548,121.059
LTFRB_1628,0.0002016811499830748,"Bonifacio Drive, Manila",14.59,120.971
LTFRB_1858,0.00020166816564867236,"Mag J A santos, Manila",14.5919,121.02
LTFRB_1155,0.0002016544448915607,"Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City",14.6573,120.988
LTFRB_1156,0.0002016344315657131,"Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City",14.6572,120.986
LTFRB_2048,0.00020163391934617392,"Boni Ave / A.T. Reyes Intersection, Mandaluyong City, Manila",14.5859,121.026
LTFRB_2236,0.0002016267051406414,"A. Luna, Quezon City, Manila",14.6251,121.066
LTFRB_1681,0.00020162533354504782,"San Andres Market, San Andres / Leveriza Intersection, Manila",14.5698,120.989
LTFRB_1161,0.00020155395820684204,"8th Avenue / Macbagdal Intersection, Caloocan City",14.6557,120.99
LTFRB_1990,0.0002015502020967935,"Epifanio de los Santos Avenue, Makati City, Manila",14.5621,121.043
LTFRB_2020,0.00020153463264858465,"Dr Jose P. Rizal Ave, Makati City, Manila",14.567,121.038
LTFRB_1345,0.00020151719251910346,"N. S. Amoranto Sr. Avenue, Quezon City",14.6321,121.0
LTFRB_4334,0.00020151125263706283,"Silver Sand Beach Resort, United Nations Ave / P. Correa, Manila",14.5841,120.99
LTFRB_4345,0.00020149078223772918,"5th Ave West / Agno, Caloocan City, Manila",14.6444,120.987
LTFRB_1231,0.00020145897077051024,"Congressional Avenue, Quezon City",14.6677,121.034
LTFRB_1586,0.00020145576417725044,"Ricafort, Manila",14.6096,120.969
LTFRB_3188,0.0002014464916306145,"ADB Ave, Pasig City, Manila",14.587,121.06
LTFRB_1346,0.00020142101818647278,"N. S. Amoranto Sr. Avenue / Banawe Avenue Intersection, Quezon City",14.6327,121.002
LTFRB_3190,0.00020141893034289948,"Elbow Room, Meralco Ave, Pasig City, Manila",14.5871,121.064
LTFRB_3134,0.00020137184840479568,"Dr Jose P. Rizal Extension, Makati City, Manila",14.5675,121.051
LTFRB_1672,0.00020137135483662346,"A.Mabini, Manila",14.5733,120.983
LTFRB_1092,0.00020132987777947978,"Congressional Avenue, Quezon City",14.6691,121.035
LTFRB_1582,0.00020132048699696638,"Dagupan, Manila",14.6099,120.972
LTFRB_2151,0.00020131889454561212,"Ortigas Ave, San Juan, Manila",14.5997,121.05
LTFRB_1275,0.0002012975806248822,"Tuktukan / Corumi Intersection, Quezon City",14.6451,121.009
LTFRB_1691,0.00020126779369754596,"Leon Guinto Sr / C.Aragon Intersection., Manila",14.5693,120.993
LTFRB_1865,0.0002012455306345719,"F Y Manalo, Manila",14.5875,121.017
LTFRB_1007,0.0002012265149256319,"University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City",14.6575,121.059
LTFRB_3142,0.00020121860358156225,"San Jose Street, Makati City, Manila",14.5628,121.05
LTFRB_1228,0.00020118803618996,"Congressional Avenue, Quezon City",14.6658,121.031
LTFRB_101,0.00020114180510145098,"Bonifacio Market, MacArthur Highway, Caloocan City",14.6576,120.984
LTFRB_1869,0.00020113228500019586,"New Panaderos / Old Panaderos Intersection, Manila",14.582,121.013
LTFRB_4463,0.000201127957194061,"Sierra Madre, Makati City, Manila",14.5744,121.048
LTFRB_3126,0.00020110126885324395,"Nuestra Sra. De Guadalupe / Nuestra Sra. De Antipolo Intersection , Makati City, Manila",14.5626,121.046
LTFRB_102,0.00020109917036178698,"Monumento, Rizal Avenue, Caloocan City",14.6564,120.984
LTFRB_1227,0.0002010678968031793,"Town and Country Gardenville, Congressional Avenue, Quezon City",14.6665,121.032
LTFRB_104,0.00020105036472631242,"Ever Gotesco Grand Central, Rizal Avenue, Caloocan City",14.6556,120.984
LTFRB_4503,0.0002010416041497254,"J. Teodoro / 7th Ave West, Caloocan City, Manila",14.6474,120.983
LTFRB_2015,0.000201031627516512,"J.P. Rizal Ave / A. Mabini Intersection, Makati City, Manila",14.5676,121.032
LTFRB_1137,0.0002010296944425914,"North Luzon Expressway, Caloocan City",14.6663,121.0
LTFRB_2152,0.00020102641520578743,"Ortigas Ave, San Juan, Manila",14.5981,121.052
LTFRB_403,0.0002010013239561902,"Ylayay, Manila",14.6068,120.968
LTFRB_2019,0.0002009860375862345,"Water Front Dr / Dr Jose P. Rizal Ave Intersection, Makati City, Manila",14.5668,121.035
LTFRB_3128,0.00020098557178528236,"P. Victor, Makati City, Manila",14.5621,121.047
LTFRB_1887,0.0002009678815732279,"Industria / Hilum Intersection, Manila",14.5897,121.003
LTFRB_394,0.0002009661739555134,"Iglesia Ni Cristo, Juan Luma, Manila",14.6106,120.969
LTFRB_103,0.00020095503203115074,"MacDonalds, Rizal Avenue, Caloocan City",14.6538,120.984
LTFRB_105,0.0002009501341147975,"Rizal Avenue / Asistio Intersection, Caloocan City",14.6516,120.984
LTFRB_1901,0.00020090477937154515,"Singalong, Manila",14.5714,120.995
LTFRB_4502,0.00020086955973450216,"J. Teodoro / 8th Ave West, Caloocan City, Manila",14.6488,120.983
LTFRB_4410,0.00020085820453009668,"Greenhills Shopping Centre, Service Rd, San Juan, Manila",14.6024,121.05
LTFRB_1674,0.00020085738610897252,"Philipine General Hospital, Pedro Gil, Manila",14.5746,120.985
LTFRB_1697,0.00020084878878273024,"Taft Avenue, Manila",14.5682,120.992
LTFRB_2221,0.0002008426901237891,"J.P. Rizal Street / T. Alonzo St Intersection, Quezon City, Manila",14.6256,121.071
LTFRB_4274,0.00020083637650692148,"South Luzon Expressway, Makati City, Manila",14.5693,121.001
LTFRB_1673,0.00020083288825311583,"A.Mabini, Manila",14.5702,120.985
LTFRB_2226,0.0002008269714182008,"J.P. Rizal, Quezon City, Manila",14.6164,121.07
LTFRB_4832,0.0002008113240605928,"La Loma Catholic Cemetary, Manila City",14.6441,120.99
LTFRB_2153,0.00020078763806722667,"Ortigas Ave, San Juan, Manila",14.5963,121.054
LTFRB_1904,0.00020078294630344575,"Agusto Francisco, Manila",14.574,121.004
LTFRB_1906,0.0002007815689465386,"Revellin, Manila",14.5772,121.011
LTFRB_1692,0.00020075420650367322,"Leon Guinto Sr., Manila",14.5672,120.994
LTFRB_2230,0.0002007252770473882,"21st Ave, Quezon City, Manila",14.6227,121.063
LTFRB_2017,0.0002007224120910415,"Guerrero / Makati Ave Intersection, Makati City, Manila",14.5656,121.03
LTFRB_1224,0.00020070777886005783,"Shorhorn, Quezon City",14.6676,121.021
LTFRB_3192,0.00020069544421341635,"E.Abello / Ortigas Ave Intersection, Pasig City, Manila",14.5904,121.062
LTFRB_1164,0.00020067304101031912,"2nd Street / 10th Avenue, Caloocan City",14.6515,120.986
LTFRB_402,0.0002006573058583792,"P. Rada / Carman Planas Intersection, Manila",14.6055,120.968
LTFRB_2014,0.0002006555519287399,"J.P. Rizal Ave / M.L Quezon Intersection, Makati City, Manila",14.568,121.03
LTFRB_1019,0.0002006493790280909,Visayas Avenue Quezon City,14.6642,121.044
LTFRB_1634,0.00020064393721759945,"Railroad Dr, Manila",14.5883,120.971
LTFRB_3702,0.00020063714611461217,"Marcos Hwy, Marikina City, Manila",14.6327,121.077
LTFRB_2154,0.0002006339828210526,"Ortigas Ave / Columbia Intersection, Manila",14.5943,121.057
LTFRB_2155,0.0002006095995827252,"Ortigas Ave, Quezon City, Manila",14.5924,121.059
LTFRB_1870,0.00020059213014921132,"Pedro Gil, Manila",14.5808,121.01
LTFRB_2065,0.00020057432872166566,"Boni Ave / Sto Rosario Intersection, Mandaluyong City, Manila",14.5785,121.033
LTFRB_1929,0.0002005436991058269,"Senator Gil Puyat Ave / Washington Intersection, Makati City",14.5588,121.01
LTFRB_1994,0.0002005356953751878,"Tejeron, Makati City, Manila",14.5751,121.012
LTFRB_3191,0.00020052635277248556,"Ortigas Ave, Pasig City, Manila",14.5891,121.064
LTFRB_1086,0.0002005257774752216,Road 3 / A 16 Intersection Quezon City,14.6633,121.043
LTFRB_1995,0.00020052124390482643,"A. Reyes Ave / J.P. Rizal Ave Intersection, Makati City, Manila",14.5719,121.016
LTFRB_4273,0.0002005188655796115,"PNR Vito Cruz Station, South Luzon Expressway, Makati City, Manila",14.5667,121.003
LTFRB_4351,0.00020051644438229182,"Katipunan Ave, Quezon City, Manila",14.6341,121.074
LTFRB_2036,0.000200512409183357,"F. Ortigas, Mandaluyong City, Manila",14.586,121.032
LTFRB_1629,0.00020050763583857127,"Bonifacio Drive, Manila",14.588,120.973
LTFRB_1989,0.0002004915317694309,"Estrella Flyover, Makati City, Manila",14.5602,121.041
LTFRB_310,0.00020048083721277096,"A. Del Mundo Street / 6th Avenue West Intersection, Caloocan City",14.646,120.982
LTFRB_392,0.00020047616835802825,"Pritil Public Market, Juan Luma / Tayuman Road Intersection, Manila",14.6179,120.971
LTFRB_4425,0.00020043512784191587,"Col. Bonny Serrano Ave / FVR Rd, Quezon City, Manila",14.6161,121.075
LTFRB_1592,0.00020042164296957854,"Juan Luna, Manila",14.6048,120.971
LTFRB_2044,0.0002004144123254992,"A. Bonifacio / Pinagtipunan Intersection, Mandaluyong City, Manila",14.5886,121.033
LTFRB_1993,0.0002004141893246042,"J.P. Rizal Ave, Makati City, Manila",14.5731,121.014
LTFRB_264,0.00020041406924740474,"Areneta Square Mall, Samson Road, Caloocan City",14.6571,120.984
LTFRB_4270,0.00020040251677830808,"South Luzon Expressway, Makati City, Manila",14.5596,121.006
LTFRB_1589,0.00020039816886654617,"Sto. Cristo / Claro M. Recto Ave Intersection, Manila",14.6036,120.968
LTFRB_324,0.00020037157095804267,"2th Avenue West, Caloocan City",14.6405,120.981
LTFRB_2049,0.0002003714595051976,"Boni Ave / F. Ortigas Intersection, Mandaluyong City, Manila",14.5839,121.028
LTFRB_4271,0.00020035881469898667,"South Luzon Expressway, Makati City, Manila",14.5619,121.005
LTFRB_4272,0.00020035550588096674,"South Luzon Expressway, Makati City, Manila",14.5642,121.004
LTFRB_4405,0.00020033699223203258,"Bonifacio Dr, Manila",14.5925,120.97
LTFRB_1669,0.00020032957059102014,"Marcelo H. del Pilar / Sinagoga Intersection, Manila",14.5712,120.983
LTFRB_1889,0.00020031601423231807,"Palumpong / Beata Intersection, Manila",14.5908,121.006
LTFRB_2215,0.00020025928081816285,"Aguho, Quezon City, Manila",14.6307,121.063
LTFRB_312,0.00020025576120173984,"C. Cordero Street / 4th Avenue West Intersection, Caloocan City",14.6433,120.981
LTFRB_1876,0.0002002439529789741,"Plaza Dilao Rd, Manila",14.581,121.0
LTFRB_3280,0.00020024317380513127,"Ortigas Ave, Pasig City, Manila",14.5888,121.066
LTFRB_4409,0.00020021804655935357,"Greenhills Promenade Mall/Cinema, Missouri St, San Juan, Manila",14.6032,121.052
LTFRB_3870,0.0002002044453766133,"Eulogio Rodriguez Jr Ave, Quezon City, Manila",14.6111,121.076
LTFRB_1172,0.00020013359334033353,"Quirino Highway / Francisco Intersection, Quezon City",14.6655,121.006
LTFRB_2222,0.00020013132683479893,"J.P. Rizal Street / A.Luma Intersection, Quezon City, Manila",14.6242,121.071
LTFRB_1606,0.00020011438526296646,"Numancia / Muelle Dela Industria Intersection, Manila",14.5964,120.972
LTFRB_3201,0.00020007427057697438,"Ortigas Ave, Pasig City, Manila",14.5901,121.082
LTFRB_313,0.0002000659880258605,"C. Cordero Street / 5th Avenue West Intersection, Caloocan City",14.6447,120.981
LTFRB_1682,0.00020006240682551586,"M Adriatico / San Andres Intersection, Manila",14.569,120.987
LTFRB_1693,0.0002000358039741386,Leon Guinto Sr. / Estrada,14.5647,120.995
LTFRB_2018,0.00020002331256117786,"Makati Ave / Hercules Intersection, Makati City, Manila",14.5632,121.029
LTFRB_4511,0.0002000062440557081,"4th Ave East / M.H. Del Pilar St, Caloocan City, Manila",14.6431,120.984
LTFRB_4331,0.0001999617839426375,"D Romualdez Sr, Manila",14.5852,120.988
LTFRB_1815,0.00019995910296202924,"G Tuazon / Bataan Intersection, Manila",14.6122,121.007
LTFRB_3701,0.000199937196750711,"Marcos Hwy / A. Bonifacio Ave Intersection, Pasig City, Manila",14.6319,121.078
LTFRB_1274,0.00019993591633345794,"Kaingin Road, Quezon City",14.646,121.008
LTFRB_3135,0.00019991145497759674,"Dr Jose P. Rizal Extension, Makati City, Manila",14.5668,121.052
LTFRB_1988,0.000199905566710511,"Estrella Flyover, Makati City, Manila",14.5585,121.039
LTFRB_4521,0.0001998747144486883,"General Rosendo Simon / Calle Uno, Caloocan City, Manila",14.6587,120.985
LTFRB_1933,0.0001998608613324544,"Senator Gil Puyat Ave, Makati City",14.5603,121.013
LTFRB_1826,0.0001998356764418445,"A Santol / San Cristobal, Quezon City",14.6101,121.013
LTFRB_3109,0.0001998129617554663,"Kalayaan Ave / Commercio Intersection, Taguig City, Manila",14.5613,121.049
LTFRB_1883,0.00019978422620983897,"President Quirino Ave. Ext, Manila",14.5826,120.997
LTFRB_3125,0.00019976555381512537,"Nuestra Sra. De Guadalupe, Makati City, Manila",14.5599,121.046
LTFRB_1066,0.00019974560692956453,"Mindanao Avenue, Quezon City",14.6705,121.032
LTFRB_307,0.00019973802457942094,"STI Caloocan, M. Asistio Avenue, Caloocan City",14.6516,120.983
LTFRB_1987,0.00019971974411137018,"Kalayaan Flyover, Makati City, Manila",14.5568,121.037
LTFRB_1630,0.00019969932948274248,"Bonifacio Drive, Manila",14.5855,120.974
LTFRB_1158,0.00019967486638348907,"2nd Street / 12th Avenue, Caloocan City",14.6544,120.986
LTFRB_1999,0.00019966574853678648,"Kakarong / J.P. Rizal Ave Intersection, Makati City, Manila",14.5714,121.018
LTFRB_3882,0.0001996499496462619,"The Gallery Building, Quezon City, Manila",14.592,121.08
LTFRB_320,0.00019961322008135422,"P. Sevilla Street / 3th Avenue West Intersection, Caloocan City",14.6418,120.98
LTFRB_1165,0.00019960568181004462,"8th Street / 10th Avenue, Caloocan City",14.6513,120.99
LTFRB_3874,0.0001996048905798213,"Eulogio Rodriguez Jr. Ave, Quezon City, Manila",14.6084,121.078
LTFRB_393,0.0001995719622488091,"Jose Corazon de Jesus Elementary School, Juan Luma, Manila",14.6142,120.97
LTFRB_1631,0.00019956641713548935,"25th St / Antonio C. Delgado Intersection, Manila",14.5841,120.973
LTFRB_1694,0.00019953719131654026,"Taft Avenue / Pablo Ocampo Sreet, Avenue, Manila",14.563,120.996
LTFRB_3189,0.00019953549942333687,"ADB Ave / Garnet Rd Intersection, Pasig City, Manila",14.5895,121.06
LTFRB_3165,0.000199530704464818,"Pasig Blvd, Pasig City, Manila",14.563,121.066
LTFRB_319,0.0001995273464307293,"7 Eleven, 4th Avenue West Intersection, Caloocan City",14.6433,120.98
LTFRB_1162,0.00019950527123344442,"12th Street / 8th Avenue, Caloocan City",14.6542,120.99
LTFRB_2034,0.00019949101887854694,"Boni Ave / Primo Cruz Intersection, Mandaluyong City, Manila",14.5813,121.029
LTFRB_2013,0.00019946579116958171,"J.P. Rizal Ave / F.Zobel Intersection, Makati City, Manila",14.5689,121.027
LTFRB_1495,0.00019945837446833992,"Blumentritt, Manila",14.6163,120.999
LTFRB_4680,0.00019943962703128812,"Matimyas, Manila City",14.6138,121.001
LTFRB_1696,0.00019943418269525396,"Taft Avenue, Manila",14.5651,120.994
LTFRB_2225,0.0001994327643289013,"J.P. Rizal, Quezon City, Manila",14.6185,121.071
LTFRB_2223,0.00019942597003934606,"Quirino Memorial Medical Cener, J.P. Rizal Street, Quezon City, Manila",14.6223,121.072
LTFRB_1808,0.00019940598901815055,"Vicente G Cruz, Manila",14.6078,120.999
LTFRB_3700,0.00019932205813751562,"Marcos Hwy, Pasig City, Manila",14.6302,121.079
LTFRB_1354,0.00019929934131205954,"Banawe Avenue, Quezon City",14.6313,121.002
LTFRB_263,0.00019928917216350292,"Lapu-lapu / Samson Road Intersection, Malabon City",14.6572,120.982
LTFRB_318,0.00019926575060021201,"P. Sevilla Street / 5th Avenue West Intersection, Caloocan City",14.6446,120.98
LTFRB_1905,0.00019926034966681014,"Agusto Francisco / Pasig Line Intersection, Manila",14.5776,121.007
LTFRB_2001,0.00019925934921207245,"Pililla / J.P. Rizal Ave, Makati City, Manila",14.57,121.023
LTFRB_1347,0.00019921642390736618,"Banawe Avenue, Quezon City",14.6344,121.002
LTFRB_1581,0.00019919822184003689,"PNR Tutuban Station, Dagupan, Manila",14.6115,120.973
LTFRB_1727,0.0001991841742878113,"Dominga St, Lungsod ng Pasay",14.5605,120.997
LTFRB_399,0.00019915284979095117,"Isabelo delos Reyes Elementary School, Nicolas Zamora, Manila",14.6089,120.968
LTFRB_1505,0.00019912606491305615,"M. dela Fuente, Manila",14.612,120.994
LTFRB_4504,0.0001991210271464507,"Ung Siu Buddhist Temple, J. Teodoro / 6th Ave West, Caloocan City, Manila",14.6459,120.983
LTFRB_2000,0.00019911822473453136,"J.P. Rizal Ave / Honradez Intersection, Makati City, Manila",14.5707,121.021
LTFRB_2224,0.00019910400222853628,"J.P. Rizal / D. Tirona Intersection, Quezon City, Manila",14.6204,121.072
LTFRB_3875,0.00019909314200438456,"Eulogio Rodriguez Jr. Ave / Calle Industria, Quezon City, Manila",14.6059,121.079
LTFRB_3214,0.00019907632496176932,"Doña Julia Vargas Ave, Pasig City, Manila",14.5843,121.066
LTFRB_2035,0.00019907021499370673,"Primo Cruz / Ballesteros Intersection, Mandaluyong City, Manila",14.5834,121.031
LTFRB_1885,0.0001990672109225709,"President Quirino Ave / J. Zamora St, Manila",14.5862,121.002
LTFRB_1977,0.00019902517190305166,"Senator Gil Puyat Ave / Makati Avenue Intersection, Makati City, Manila",14.5615,121.028
LTFRB_1934,0.00019902062134977459,"Ayala Ave / Senator Gil Puyat Ave Intersection, Makati City",14.5613,121.016
LTFRB_1728,0.00019897401130884493,"Taft Ave, Lungsod ng Pasay",14.5602,120.996
LTFRB_1787,0.00019897394367588534,"Ayala Blvd, Manila",14.5927,120.99
LTFRB_1670,0.00019896694391320266,"Marcelo H. del Pilar, Manila",14.5683,120.985
LTFRB_1726,0.00019896592949570274,"Dominga St, Lungsod ng Pasay",14.5572,120.998
LTFRB_1136,0.00019895094268250105,"North Luzon Expressway, Caloocan City",14.6682,121.0
LTFRB_1859,0.00019894175560597943,"Bacood, Manila",14.5899,121.02
LTFRB_3881,0.00019889084061173437,"Eulogio Rodriguez Jr. Ave, Quezon City, Manila",14.5947,121.08
LTFRB_3034,0.0001988724868513988,"Ortigas Ave / Dr Sixto Antonio Ave Intersection, Pasig City, Manila",14.5905,121.085
LTFRB_3108,0.00019887085688368984,"Kalayaan Ave, Taguig City, Manila",14.5597,121.047
LTFRB_3876,0.0001988558083921737,"Eulogio Rodriguez Jr. Ave, Quezon City, Manila",14.6043,121.079
LTFRB_1636,0.0001988452538508275,"Antonio C. Delgado / 13th St Intersection, Manila",14.5887,120.969
LTFRB_314,0.00019883351851641919,"C. Cordero Street / 6th Avenue West Intersection, Caloocan City",14.6461,120.981
LTFRB_1590,0.00019882816631307409,"Claro M. Recto Ave, Manila",14.6019,120.967
LTFRB_1087,0.00019881477018405077,"Road 3, Quezon City",14.6643,121.042
LTFRB_1714,0.0001987783219314886,"Senator Gil Puyat Ave, Makati City",14.5549,121.0
LTFRB_3281,0.0001987710575078668,"The Medical City, Pasig City, Manila",14.5891,121.068
LTFRB_3877,0.00019875860544545101,"Olympic Badminton Club, Quezon City, Manila",14.6024,121.079
LTFRB_1729,0.00019875393210653958,"Taft Ave, Lungsod ng Pasay",14.5577,120.996
LTFRB_1996,0.00019874697311924908,"A. Reyes Ave, Makati City, Manila",14.5736,121.016
LTFRB_1683,0.00019870094641986338,"A.Mabini, Manila",14.5669,120.986
LTFRB_3878,0.00019868683403794396,"Eulogio Rodriguez Jr. Ave, Quezon City, Manila",14.6005,121.079
LTFRB_1984,0.0001986712318201823,"Epifanio de los Santos Avenue / Senator Gil Puyat Ave, Makati City, Manila",14.555,121.035
LTFRB_384,0.0001986650961249743,"Moriones / Sta. Maria Intersection, Manila",14.6101,120.967
LTFRB_3136,0.00019866439661236267,"Dr Jose P. Rizal Extension, Makati City, Manila",14.5659,121.054
LTFRB_1730,0.00019864311861297475,"Taft Ave, Lungsod ng Pasay",14.5551,120.997
LTFRB_3879,0.00019864294166654684,"Eulogio Rodriguez Jr. Ave, Quezon City, Manila",14.5988,121.08
LTFRB_1700,0.00019864222545803512,"Hotel Victoria, M Adriatico, Manila",14.5671,120.988
LTFRB_1222,0.0001986382063601977,"Shorhorn, Quezon City",14.6694,121.02
LTFRB_3880,0.00019863221593133018,"Eulogio Rodriguez Jr. Ave, Quezon City, Manila",14.5971,121.08
LTFRB_1006,0.00019860941179594013,"Commonwealth Avenue, Quezon City",14.6589,121.061
LTFRB_1997,0.0001985902846223269,"Ponte / Don Chino Roces Avenue Intersection, Makati City, Manila",14.5695,121.015
LTFRB_306,0.00019856332249227625,"Calcoocan High School, M. Asistio Avenue, Caloocan City",14.6516,120.982
LTFRB_1147,0.0001985568398739785,"Malolos Avenue / General Tirona Intersection, Caloocan City",14.6639,120.996
LTFRB_1932,0.00019852478660175164,"Urban Ave, Makati City",14.559,121.011
LTFRB_3200,0.00019851993910868237,"Ortigas Ave, Pasig City, Manila",14.5898,121.078
LTFRB_1149,0.0001985109432601635,"Gregoria de Jesus, Caloocan City",14.6597,120.998
LTFRB_1907,0.00019844701964612783,"Estrada / Arellano Ave Intersection, Manila",14.566,120.998
LTFRB_1020,0.00019843884604611766,"Visayas Avenue / A. Limqueco Intersection, Quezon City",14.6667,121.043
LTFRB_4520,0.00019841100872233097,"General Rosendo Simon / Calle Cuatro, Caloocan City, Manila",14.66,120.986
LTFRB_4269,0.00019837226302510033,"PNR Buendia Station, Skyway, Makati City, Manila",14.5575,121.008
LTFRB_1975,0.00019834898926513923,"Senator Gil Puyat Ave, Makati City, Manila",14.5619,121.02
LTFRB_373,0.00019833764843717937,"Torres High School, Juan Luma, Manila",14.6275,120.974
LTFRB_3883,0.00019829260875415926,"JP Raceway, Pasig City, Manila",14.5876,121.08
LTFRB_1173,0.00019828343200294592,"Quirino Highway / 127 Interior Intersection, Quezon City",14.6667,121.007
LTFRB_1684,0.00019827025187942884,"Hospital, Marcelo H. del Pilar / President Quirino Ave Intersection, Manila",14.565,120.986
LTFRB_100,0.00019825562147612592,"Floresco North Mortuary, MacArthur Highway, Caloocan City",14.6601,120.984
LTFRB_1093,0.0001982462467303445,"Congressional Avenue / Jupiter Intersection, Quezon City",14.6705,121.037
LTFRB_1605,0.0001982141006878533,"Muelle Dela Industria / Madrid Intersection, Manila",14.5966,120.971
LTFRB_3180,0.00019820876500067466,"Pasig Blvd / C-5 Intersection , Pasig City, Manila",14.563,121.069
LTFRB_4325,0.00019817492028040377,"Bautista / Senator Gil Puyot Ave, Makati City, Manila",14.5556,121.002
LTFRB_1976,0.0001981579225974759,"Senator Gil Puyat Ave, Makati City, Manila",14.5622,121.025
LTFRB_1725,0.0001981573691945561,"Burgos Street, Lungsod ng Pasay",14.5538,120.999
LTFRB_1983,0.0001981230558672749,"Senator Gil Puyat Ave, Makati City, Manila",14.5576,121.033
LTFRB_4242,0.00019808247870169222,"Epifanio de los Santos Av, Makati City, Manila",14.5518,121.031
LTFRB_2266,0.00019807976409431846,"University Ave / E Jacinto St Intersection, Quezon City, Manila",14.6548,121.062
LTFRB_4411,0.00019807484615256424,"N. Western St / Service Rd, San Juan, Manila",14.602,121.048
LTFRB_3107,0.00019806528744483894,"Kalayaan Ave / Gen. Jacinto St Intersection, Taguig City, Manila",14.5585,121.046
LTFRB_391,0.00019804438046427305,"Juan Luma / Raxa Bago Intersection, Manila",14.6204,120.972
LTFRB_1978,0.00019804131514826605,"Makati Ave / Paseo de Roxas Intersection, Makati City, Manila",14.5584,121.026
LTFRB_308,0.00019800275554891834,"Caloocan High School, A. Del Mundo Street, Caloocan City",14.6505,120.982
LTFRB_1884,0.000197994978461757,"J. Zamora St / Burgos Intersection, Manila",14.5842,120.999
LTFRB_4243,0.000197988926318271,"MRT-3 Buendia Station, Makati City, Manila",14.5539,121.034
LTFRB_3884,0.00019798236396945888,"Eulogio Rodriguez Jr. Ave / Eagle Av, Pasig City, Manila",14.585,121.079
LTFRB_1980,0.00019797720814342023,"Ayala Ave, Makati City, Manila",14.5514,121.028
LTFRB_398,0.00019797062146414978,"Sto. Nino Church, Nicolas Zamora, Manila",14.608,120.967
LTFRB_3699,0.00019792593233764855,"Marcos Hwy, Pasig City, Manila",14.6285,121.081
LTFRB_3206,0.00019792209274190566,"Lanuza Ave / C-5 Intersection , Pasig City, Manila",14.578,121.073
LTFRB_1701,0.00019791271605471502,"Hospital, A.Mabini, Manila",14.563,120.988
